"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10"
0.651051614482288,0.0956068602534855,0.318668920930304,0.0027336972823089,0.0966204006420198,0.118155967351966,0.361995070820038,0.614860694548258,0.915196640650791,1
0.673572216691962,1,0.685961096704533,0.44667273058523,0.118142969731894,0.481771570042105,0.174185708945942,0.288160168283845,0.7088162666931,0.964417021331301
0.577569302378636,0.21807014202101,0.241549814570539,0.104567487455578,0.293285858607516,0.163798581701401,0.123021281933541,0.284661359511315,1,0.143721172617442
0.503481324105079,0.295262716070625,1,0.0409139963681067,0.0464815988368609,0.210817446491493,0.0845107601627688,0.305953796721455,0.338505424391594,0.218659507700945
0.488313372408934,0.590930398141659,0.58135044373907,0.143735408614159,0.227509459396282,0.0869221317691284,0.0825229027432972,1,0.320597708910882,0.147996708809626
0.120698336760504,0.770040999905377,0.24236837790363,1,0.0728592357715552,0.191174638977419,0.210258577904849,0.231553999753826,0.393445062586577,0.995652377215285
0.287496206227742,0.922725212509301,0.25116078066021,0.292391106784044,0.185761280278731,0.295303571627738,0.123341533498391,0.418767168431011,0.26766099876736,1
0.592572609901059,0.869553098309772,0.0781967461994886,0.111706811028611,0.117257907150447,0.280275757443962,0.180235044500685,0.456776600327332,0.482958350392729,1
0.0994860439707327,0.256488452756435,0.109321294862472,1,0.0167996070310158,0.0451787800324432,0.000397787874409155,0.235538044193737,0.545835360526668,0.564581861153357
0.0274520477890162,0.300444541483914,0.818034957958146,0.34858880076241,0.00569069760088039,0.0220122172331124,0.0977313732210515,0.343846157220945,1,0.0978021787009482
0.115562757191337,0.485944824328967,0.153023362033957,1,0.0756313889682991,0.303701219416413,0.0144161758121318,0.258365887678076,0.553474164847019,0.514819878390359
0.156440731686751,0.319962090785765,0.328249813433802,0.48857925749221,0.10800700777422,0.255979186806118,0.124004544678042,0.646923323710443,0.480199418634978,1
0.130529820338535,0.209196203283398,0.322102153625105,0.103188953780721,0.110915085446042,0.0528138740375566,0.212443878984185,0.966582539429713,1,0.135781428298901
0.200099155700785,0.533131429118877,1,0.323537308995121,0.316322957528146,0.42196084390731,0.382157928646863,0.252367072624056,0.165676972252278,0.744305871463348
