"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10"
0.00207507917890793,0.016615890464724,0.206862953417137,1,0.0596053052733925,0.0270375102539319,0.149057421710175,0.24009812361193,0.00735155348764743,0.173875552446502
2.95014177250161e-06,0.143011865057775,0.0828159646905927,1,0.196210955118791,1.5930860701989e-10,0.585723130105996,0.00568704171496547,0.01043454331696,0.156690530137241
1,0.687242639526193,0.968086947769636,0.165194600477703,0.0560342462801934,0.510205155636122,0.281871039812088,0.487134026623098,0.822558906329717,0.129126151466486
0.469131977801421,0.102293151950763,0.659594182793296,1,0.290344056963037,1.56093047121024e-06,0.904760319570332,0.106536115329155,0.387604413536987,0.062204734638636
0.000720757467188255,0.113712801086062,0.209164126544671,1,0.512180127421926,4.0523437164707e-11,0.595512602943957,0.0620425082493407,0.217644986072671,0.0822355187126058
0.247591199261739,0.667877753218586,1,0.00786504494713913,0.417043623794212,0.198487132292249,0.241385978158114,0.351663332596551,0.746341684110733,0.338594816656377
0.443464520630182,0.303592017225104,1,0.132123191688587,0.006627211381907,0.165486493445579,0.0565207275890121,0.236845222967734,0.135545725622915,0.057267791920857
1,0.656933847545627,0.656211772439847,0.00258685696578118,0.00707296905347938,0.141694271698148,0.1890938884677,0.0601266274909211,0.25438633868249,0.0804472701020545
0.000112400731649065,0.0756190534815907,0.110801811848949,0.332686583039493,0.526337000780237,7.46986245113646e-07,1,0.0208757689170904,0.00274277858564648,0.359333385748411
0.664410977960497,0.315825742123774,1,0.0710898198332409,0.0902754358147104,0.388877397069906,0.447960655638461,0.513446587320613,0.0883849432797004,0.368230560274774
6.98208661325996e-05,0.0271669318413969,0.0156158302244769,1,0.480226091218994,0.0731303918852127,0.829077715308371,0.0268927859624997,0.141704800732945,0.0442039878421981
0.000104458986640925,0.147363217387667,0.0421611951680174,0.350364533036085,0.114370429908613,4.96951772693819e-05,1,0.0419456693140826,0.0925938227833688,0.0121150257176294
0.00182395681077047,0.195885832982748,0.184727456531274,0.743834016120654,0.175597805606583,0.0155796159638973,1,0.0762259271054064,0.585926821554819,0.490659657722051
0.345506460095603,0.525070023592012,1,0.0560572820539702,0.0111086956829021,0.0998613181805154,0.207803135388149,0.584950393035978,0.371573247743634,0.341826692242474
0.112950976593927,1,0.654995487677792,0.0782223428294348,0.0531718748140442,0.132847013184754,0.2652654143505,0.763765132609792,0.252488741794872,0.182374623769847
0.273652799112418,0.476816201463524,1,0.109621922100849,0.0182620497221854,0.292187750895769,0.179089615553672,0.230755298204503,0.558133209546957,0.377349387744321
0.622433452624178,0.497645031258849,0.985596309014163,0.0439105200026802,0.00044137413764156,0.257412958415015,0.394515848730311,1,0.408607958754468,0.227942133788232
1.07764973098176e-05,0.273559875836687,0.0549206211911598,0.171758950328943,0.256296302001443,7.67479428352989e-07,1,0.204198199194295,0.00326754241311417,0.110672336092464
3.3585923069143e-07,0.0620854314498518,0.253362202355464,1,0.0985914028869963,0.00142896036550407,0.551095378236476,0.418864726262872,0.18941960851293,0.277225389541731
0.0496997695432747,0.0996991793878575,0.269860603427001,0.92468011080056,0.56032607968989,3.59903119905705e-06,1,0.137797972522318,0.0198149811155248,0.0417257964517418
0.176858404737678,0.543179776612616,1,0.0651888314734031,0.0645646244827424,0.236753987741907,0.352926744297086,0.556837032657285,0.951570221797309,0.295417133103592
0.00468935691298524,0.207057489642585,0.27012236959264,1,0.892739624746246,0.0704946952024749,0.132544105767857,0.0317582438823406,0.248294113009622,0.038668681378503
0.130362024484052,0.79494362877961,0.177062541315108,1,0.125575865034702,4.9949035326857e-06,0.769390886763355,0.00733931443798727,0.0245077744276615,0.209334890670862
0.541942656305017,0.669066112944011,0.519562964514324,0.419553895800144,0.0971035828769759,0.181363330973748,0.626876221135777,1,0.289289827119165,0.22047592382249
0.0623457517186269,0.195911959032092,1,0.0319306827680824,0.0532026239204866,0.302917134828863,0.233940863327625,0.0525223740297616,0.0828915601316413,0.178080932717089
0.137786888546261,0.340115104498361,1,0.0302617216017288,0.0388614665854893,0.426508552197859,0.120846427144468,0.0764803621833606,0.371338115913292,0.0637705681508862
0.506978794893568,0.667677298674784,1,0.0772927774853702,0.14971080043416,0.445357600492559,0.160637736923318,0.344943412592009,0.143689676258038,0.159061373944192
0.11094557706995,0.27501580782402,1,0.263513273543365,0.0062144245591258,0.235246753929205,0.0920471710276314,0.135212914860742,0.27838303690769,0.13562115855474
0.537810611394531,0.717871882000445,0.594786564304659,0.0932426304362321,0.252373901181587,0.342059090444891,0.214915603445755,1,0.0830701880966922,0.0752726580043472
0.0426917599927393,0.723888601637046,1,0.423202496031575,0.0658972258089522,0.265456653940278,0.189943753635469,0.238625089255718,0.0878024020608538,0.362061111697529
