"real.1","real.2","real.3","real.4","real.5"
0.0060728629020197,0.0275613055964085,0.297215212601797,1,0.0399384987849243
0.0972569413360393,1,0.229365919456424,0.0732757462756684,0.0101458691854202
0.545474141858114,0.104527494636958,0.0680285417046591,1,0.409721977309283
1,0.0754963376130703,0.937003853159878,0.0850523013023168,0.604025845025986
0.0169573037267386,1,0.341174513669508,0.748799952397242,0.910225334813621
0.463398186080946,0.029353405281917,0.27930051075758,1,0.00398977535753079
3.00032316285897e-06,0.499084440844311,1,0.000738253030851858,0.400200688896398
1,0.923031282143786,0.000260579230213269,0.0484698084783421,0.202438467858703
0.0563199560680218,0.0285532608124011,0.0255845138162057,0.378312953198506,1
0.0295072767399098,0.00887495984040382,0.0460036947814208,0.0912024800996483,1
0.390594873955713,0.516374694552835,0.113581991299227,1,0.842089684589391
1,0.60705265616537,0.0976433101393075,0.0934649613333266,0.33098667499959
0.532858948940179,0.280797380175943,1,0.803174364063038,0.0444260082723699
0.54593221547386,0.0966830537601084,1,0.786198081825426,0.668464351504978
1,0.00812291267291131,0.629922555110018,0.00325223814159174,0.847028276575578
1,0.519909827873246,0.0691053935849936,0.0788195484637473,0.185647306263761
0.310615225330486,1,0.140761046622125,0.0141570767294425,0.0879670942671732
1,0.0530147716525666,0.103521773450235,0.243073029390059,0.0991255934954656
0.791485185772026,1,0.16379878819304,0.157786836853175,0.258617858420429
0.651272651772393,1,0.529299977527917,0.0110575176365988,0.224127539946058
0.392108544492036,1,0.480560141811854,0.143287257655156,0.486942979231739
0.00105041274148779,0.0758972834435408,0.0572985773392838,1,0.0427917326295808
0.0848044084115743,1,0.459190416495178,0.320351968452762,0.0179073256535746
0.0139379216211211,0.435369976103111,0.427683304244522,1,0.0936486639517399
1,0.132885970208388,0.0123618319229506,0.188943287709835,0.811401843337028
0.148741958485479,0.0186813589150272,0.45989666579432,0.238234824428786,1
0.137943926800046,0.713325330252593,0.337153241185916,1,0.75964629519825
0.76678736937253,0.5134384203856,0.529165075489753,0.277561174748918,1
0.0812926513745948,0.0428327652393739,0.11101785918259,0.121029795086651,1
1,0.627893338722704,0.168341430481427,0.763718352075622,0.975663312799035
0.376196915473295,0.183751109116681,0.136995555375793,1,0.404799435749895
1,0.920706640510178,0.663951625694495,0.0323567063511858,0.0339072150943453
1,0.193309554661888,0.300969751270279,0.438821302825762,0.110686272208838
0.538583685808972,0.59396011040834,1,0.285703109531319,0.296793099553732
0.019882296435061,0.0787751013958183,0.00181650839932546,0.265147606265953,1
1,0.385827732977478,0.53702951889467,0.0949762268609588,0.0165603578445961
1,0.317277159982167,0.455075386580068,0.441895427134042,0.593844614507471
0.291508520712652,1,1.01244924220951e-10,0.0902972476314429,0.0515980122122698
0.392907031801469,0.024459753438688,0.34130897037753,0.498466067131646,1
0.42518877979504,1,0.382796144842175,0.0509874297517297,0.10252606001914
0.538210778480876,0.165654495315835,0.0580776617225954,1,0.135307546769223
0.205954870096982,0.0700770837402062,0.861413403645442,0.51369699758945,1
1,0.322214954062279,0.132206485219281,0.884712998478245,0.97799726857255
1,0.832044301735228,0.0748212759665479,0.00711099619744436,0.0580546577895224
