"real.1","real.2","real.3"
0.298765208453582,0.000121934335460358,1
1,0.0304200967567567,0.0617343232632219
0.0673099419199895,0.180612077506043,1
1,0.559131973359447,0.0298954731188498
0.123809482789809,1,0.112921423913157
1,0.252470302104841,0.506425286049597
1,0.313382221150265,0.228420949098766
0.00448144933942753,0.502725233784208,1
0.42328432876658,0.250457088908895,1
0.00429820564037021,1,4.62728749418132e-05
0.922830136594451,0.128106230430959,1
1,0.633376222424857,0.00612489142969292
1,0.00405789369894454,0.0028310151730368
0.011274089317923,0.0670343164844187,1
1,0.903658988274361,0.108476324113174
0.277285978806494,0.446583031410409,1
1,0.598607727896456,0.000214391080891338
0.289862914797607,0.020195944392712,1
4.25417505140871e-07,1,0.0136561130949553
0.0766381068813268,0.813413120470958,1
0.224270172780469,0.000256781860479449,1
1,0.847375703453816,0.0467438645386377
1,0.24484150881643,0.0810309128047504
0.908090820005857,1,0.512334056972493
0.205702477602408,1,1.59938092593679e-06
1,0.131592090352385,0.180512548748255
0.434201409195925,0.869445402920441,1
1,0.0969937912133041,0.125373304867421
0.0645706687302496,1,0.43760130806794
1,0.446023074752046,0.367063963920911
0.463425076873033,1,0.0972071570611577
0.225158707567636,0.0292641523461041,1
0.0400574834538151,0.105404016929284,1
0.342201477085479,0.0256811786371617,1
1,0.554532775788337,0.437815135698732
0.312329910941547,0.125744306152483,1
0.813903546909467,0.722578157245327,1
1.81025850091668e-10,0.91843306708924,1
0.273313170273546,0.000106591646545784,1
1,0.342579212624321,0.0124085272514453
0.452280961173145,0.685395751138312,1
1,0.637771718454023,0.201596351487023
1,0.130782026395966,0.00230540303755445
0.699753937415219,0.0527829150777551,1
1,0.0175873646325382,0.0613520498736117
1,0.395183758667644,0.714783877560248
0.390494168251914,1,0.158691431339182
1,0.00129643985511798,0.164912078324386
0.0827468493314908,0.0921058586104725,1
1,0.346860527536515,0.262126309746848
1,0.285109040847673,6.98835396169351e-05
0.015118483552757,1,0.00131014367323932
0.90115802405679,1,0.462575081392779
0.98287367606052,0.0173499789111962,1
0.771132439924789,1,0.581323016399612
1,0.261007912227594,0.00788393812374025
1,0.198186719866621,0.49075931611232
1,0.14319356068894,0.93018621192497
1,0.141285541195267,0.167379714563597
1,0.519561289978342,0.474488526197553
0.56668977746552,0.237538589392284,1
0.0335033925717828,1,0.118505369553442
1,0.160786127487459,0.0340633814363156
1,0.611491852453716,0.134137360680819
1,0.538937469422772,0.762694591296862
1,0.013028753291323,0.0508979226702927
0.000469289789745689,1,0.0692178764863496
0.309374837998216,0.00664493530493614,1
1,0.220015811222212,0.830222798983496
1,0.0269027039414364,0.164063690695292
1.35654157467694e-05,1,0.110468576134187
0.000246013346157992,1,0.0446385979633583
0.118570847717541,0.187277536186408,1
1,0.598302344487691,0.00335535430714464
1,0.1406834022232,0.132755002022847
1,0.00968180908114905,0.72271777471997
1,0.105657290016014,4.99113533301881e-07
0.530730029648652,0.00815956192699937,1
0.0918415344698601,0.3746515986948,1
0.990689576110312,0.600481183630913,1
1,0.437163095477369,0.442440689839481
1,0.295701918410174,0.00357984238505048
1,0.00469717673344313,0.000597828242312763
0.242315307842237,1,0.00305928816945177
1,0.0699401532484445,0.00060711709594029
1,0.369753007564441,0.642969555207058
0.000180659345133117,1,0.0699734657703455
0.0939183285932885,0.035967632583904,1
1,0.714858772726251,0.449771326597829
0.000527673168609769,1,0.0714074617473682
0.190784742622861,1,0.00034808374197061
1,0.153436489966628,2.26046335462934e-07
0.0498662666585271,0.267760840040431,1
0.760895720248198,0.000240639137884216,1
0.077775830000357,1,0.0334474858988803
0.0430427124449824,1,2.39887674508976e-05
1,0.0659206307049974,0.0698256657804574
0.389526497557096,0.533020718859062,1
1.33452855020763e-12,1,0.00119396115673573
0.375196913600405,0.466714133517437,1
0.883207067244692,0.197387158968018,1
0.809927491304757,0.0234495481372587,1
1,0.642973264539259,0.32916821301887
1,0.327519643006694,0.0583089563997262
1,0.356139082605762,0.00794027510573941
0.761055521205455,1,0.0713911524539775
1,0.328124825985932,0.813436626323202
0.0803801339286418,1,0.000438894432026876
0.0184178611092273,1,0.156443979610781
1,0.576280782646268,0.0658614144461863
0.87988642779133,1,0.00726756996766387
0.00409091557613721,1,0.00176708429303074
1,0.205295038925739,0.374700388375612
0.000949324822714403,1,0.0472566432388967
1,0.318567803407378,0.00955476218677925
1,0.41548591813357,0.0139763439064143
2.02413187904869e-08,0.576072911483652,1
1,0.0745619578162276,0.165466617353947
1,0.0743658522467924,0.505354821199324
1,0.180903044378451,0.0491848454798673
1,0.320944038552163,0.801476225508949
0.86748649328129,1,0.396552836376551
1.40173439577601e-07,1,0.139706329069862
0.0843728624760596,0.0634287992902424,1
0.358896733170131,1,0.235209388956874
1,0.0320707938179349,0.601680175541879
1,0.629903591617238,0.0686788737607042
1,0.305371787661943,0.0182530228011423
0.0598673500214997,1,2.74782168456697e-07
0.409234939184813,0.2200305372897,1
1,0.823083777370983,0.000783998427314216
0.791901053452558,1,0.240071330648713
1,0.376594383484761,0.0174096469612173
0.37028260727183,0.016728117051051,1
0.500621252139136,1,0.356647941617515
0.985958835792604,0.162424362949457,1
0.205755620325891,1,0.0169950273369916
1,0.317650244917204,0.0366573468486052
1,0.791337271599443,4.55059036660451e-05
1,0.402645918805591,0.00479680433941775
1,0.991318306820472,0.394816876848825
0.639341310108955,1,0.0249403957879457
1,0.320304428249964,0.131568926987886
0.149773529695195,1,0.0187535546710785
1,0.376409083615394,0.0335488203296147
0.446716875683842,0.0318201551842118,1
7.37562671591406e-05,0.152897460341743,1
0.974001536624428,1,0.0322727958136998
0.971514928734939,1,0.00288362009674755
8.72177395385948e-07,1,0.17568231477431
0.26680870640871,0.285282020595788,1
7.68020741475944e-05,1,0.0180837463952771
1,0.00669653698541297,0.0288603601900714
0.2255094763442,0.333840739993658,1
0.681982234612028,0.261119524584657,1
1,0.803806887551538,0.128184550700568
0.448696213577793,0.332987404862498,1
1,0.052933536978159,0.44005420821288
1,0.376632141999491,0.017636490911987
0.417404643435578,1,0.617045087687205
1,0.466134009147755,0.996827969319919
0.0762166592123728,0.203633998469122,1
1,0.301405528089308,0.000786345436480247
0.27591360043941,1,0.257756128363154
1,0.214568831056119,0.0391351009184373
0.98010576152336,0.456825831777262,1
1,0.535243167155416,0.364107501935499
0.156065432693617,0.00688172943176229,1
0.389611598587188,0.19878988456576,1
0.227822067330056,0.0339804953942213,1
0.58500055190369,0.269884956550796,1
0.471537547627129,0.290259351113532,1
0.566213277061785,1,0.059442207686941
1,0.131888321211691,0.0281722551647928
0.471960818072848,0.149145765829199,1
0.270006604350776,0.216907940912241,1
0.35327643828431,0.103457795300516,1
1,0.475848186406125,0.0424753260013778
0.991490788903384,1,0.345704335740236
0.152444831323981,1,0.103433415155598
0.0197961389570111,1,0.205434739711614
0.102834210221502,0.0160438348865438,1
0.871882248627878,0.00347826273906627,1
0.0316869238712124,0.656692204703025,1
1,0.417813002623463,0.440884508401531
0.303592106160871,0.0656497468371589,1
0.00550651004920783,1,0.00317098503325011
1,0.232721608603019,0.0117518097295077
1,0.0435347235887655,0.450884861918501
0.125440364879473,0.512930252335585,1
0.975399476104385,0.204311914881136,1
1,0.195427165601368,0.0849918814841638
0.83114643408056,0.0199725402484307,1
0.0540243222343196,0.00660610639801984,1
0.925990651234147,0.40882211512096,1
1,0.158843529914663,0.55272495949588
0.489542179111609,0.0225783192289874,1
1,0.124566221922392,2.3042841025977e-06
1,0.426004493376768,0.287047299995283
0.560644323685392,0.00295928755016015,1
0.22379287538465,0.00309577010835081,1
0.471744221014528,0.332426836978121,1
0.959163384938066,0.125126831072672,1
3.38547657290413e-06,1,0.0144993614362749
1,0.520232872105305,0.354200718167393
0.0154192655683547,1,0.00521578448751412
0.204398476575785,0.187129012582373,1
