"real.1","real.2","real.3"
1,0.292183858568238,0.178642782785066
0.546031325064829,0.933581096901417,1
0.315084849665784,0.814974961781142,1
1,0.38113193395078,0.162789179738064
1,0.344850798100373,0.0831837482443233
0.392667762244388,0.232499711977502,1
0.816115643215881,1,0.0799980158602614
0.464352924587525,0.807760960186642,1
0.446764533125818,0.637492251756138,1
0.488059533361909,1,0.24850109575382
0.859180425659141,0.382794277677995,1
1,0.680695942940112,0.045455286312734
1,0.578521197906837,0.222038190438252
0.814199465330463,0.329402776959896,1
1.39628536870741e-05,1,0.501495483707425
0.628464018481075,1,0.95399893339431
0.000312029311470453,0.918259164355267,1
0.114533796224223,0.60090814750279,1
1,0.498621757226914,0.0221709074339944
0.0701819454405367,1,0.77882725335486
0.346465938408004,1,0.353069981868592
0.280880474199926,1,0.0471998853767892
0.812789161215263,0.632255288431579,1
0.576362306523945,0.509848651398781,1
0.419696151298421,1,0.282988272176589
1,0.134961813229323,0.325472898781056
1,0.290589548050287,0.00385349851542308
9.77007867617449e-06,0.94532462567766,1
0.206598312321242,1,0.943400018801628
1,0.61385474113659,0.58842858417033
1,0.850431931889937,0.187118975584298
0.314139667430472,1,0.129325271707074
0.0208019661384964,1,0.0616531290134626
0.0434719140915847,0.299466066666564,1
0.201160044578067,1,0.0226014006968866
0.00114024789031201,1,0.22529546323014
0.0405538292202078,0.0804275214062163,1
1,0.40093942317414,0.0902339928494401
1,0.727482291615926,0.289050611413814
0.0133394883845175,1,0.0163155108033799
0.205338855424385,1,0.492647378682658
0.56462960920984,1,0.770662053960952
1,0.704740604727118,0.872458632538098
1,0.889687424717754,0.151974272821472
0.267988388809477,0.77447866472527,1
1,0.353585693983202,0.00396639127311729
1,0.410153094604191,0.200528963253745
0.126603085012617,1,0.253205578863755
0.634802474572739,0.712780102229235,1
0.242385547702665,0.951227997190128,1
1,0.137304867996588,0.0344241033393477
0.0109783044211701,1,0.354165007641674
1,0.890256863906067,0.502001634450963
1,0.360026155930914,0.424477696345506
1,0.6431153829533,0.667410358164379
0.251374393402132,1,0.493903229753832
1,0.496356904271933,0.581202554300747
0.454222112579466,0.825980881740488,1
1,0.112470079601167,0.0138046183621322
1,0.481658767274793,0.196266969123127
0.129599142011988,1,0.0450858867996985
0.461432699770801,1,0.0982986712128704
0.381115190530645,1,0.0381568647630589
1,0.722287356867052,0.311391257892927
1,0.0540985232281511,0.0179980543213549
1,0.0749402865672991,0.0158559239982202
0.609154901957711,1,0.926465620396442
0.629739480021121,0.59115426965271,1
0.463178217771355,1,0.226475367412917
1,0.617015217933627,0.135520924156729
0.0471270327471897,1,0.329562120819776
0.21330578063643,0.238063812611281,1
0.23245211292905,0.315261225344801,1
0.327895828091209,1,0.026561695559119
0.569076040951278,1,0.126034679947601
1,0.349632665596865,0.705021337004423
1,0.537950481063919,0.147597797947926
1,0.313616740252819,0.355633583426556
0.143283255664648,1,0.0293601781772555
0.20349298466352,0.324263598328376,1
0.136170623291107,0.120730038036688,1
1,0.677756133593611,0.570291523907314
0.160048699369592,1,0.716671321948441
0.423362267278965,1,0.391675989037049
0.46628694545142,1,0.672867890716238
0.111365591521076,1,0.432839825858513
1,0.43427890461963,0.430765293195142
0.724818724261525,0.485290601049617,1
0.957182063748169,1,0.760914533563991
0.205239607954639,1,0.74908902650614
1,0.511704722103571,0.0120394166741318
0.765543587361139,0.732390410952859,1
1,0.423402420808353,0.141894270635155
0.18264328960662,1,0.155352350623946
0.202449031157929,0.276006161698529,1
0.128401317627055,1,0.0464078607267004
0.844023109646943,0.125852088885102,1
0.138707561343274,1,0.465032656956287
1,0.140000038268097,0.681861281388616
0.000982002950045165,1,0.909779958848489
1,0.322178493172236,0.215288760456546
0.0245929089409777,1,0.127868301032557
0.0159333349027993,1,0.983571204689254
0.156522278231063,0.280975640867475,1
0.0345881771741839,1,0.0200432032294771
1,0.226140047797698,0.0510447118892719
8.52390629429002e-05,1,0.122513613448326
0.00141431964800431,0.460197193830939,1
0.656873095061882,0.900711696763081,1
0.481834600003899,0.761712253261089,1
1,0.0868792989611192,0.138743986314252
0.644996060551225,1,0.61963035149153
0.335960222854545,1,0.0188675981732491
1,0.248563455966863,0.0675698291317424
1,0.639945459971999,0.269450350510124
0.829915728679651,1,0.534141562541745
1,0.14803915194309,0.00436367963081813
1,0.256811263427852,0.0234014041014136
0.199554715245155,1,0.0715160647510262
1,0.566631932587057,0.396347093844488
0.0336771875577719,1,0.66703494108944
3.25468980255572e-07,1,0.542090192126177
1,0.137120168908672,0.851897455183248
1,0.710868873818659,0.648358589443281
1,0.660956100876113,0.945241708612971
0.428104856287756,1,0.329593411278798
0.00318356251570663,1,0.119872078589397
1,0.347434243156401,0.00878177101907217
0.428682594939059,0.0911628103967629,1
0.0982285548390966,1,0.390420518131902
0.436659687777855,1,0.00247669967685469
1,0.293034171960476,0.0283008472380527
0.203253655549521,1,0.275636040494446
1,0.218937990494463,0.0256397692269403
0.165678375790468,1,0.00689276092223602
0.111721641452108,0.0825646601939207,1
1,0.225929754179783,0.0251227595878361
0.254776758248307,1,0.699656375811104
0.000775318157261566,1,0.291944632669845
1,0.0919122752146902,0.108908909672771
0.149341305743053,0.252483937632527,1
0.839859479692313,0.691536814718041,1
0.146396793573753,1,0.0105140275111839
0.0192366522332415,1,0.661451710720141
0.526147233784697,0.794710081763175,1
1,0.72189858768543,0.488759603494998
0.657298931608204,1,0.544785843222194
0.000441752836873871,1,0.254014989304321
0.210033642868646,1,0.165299313237731
1,0.296359183501561,0.428653445102715
1,0.11085540087725,0.400526075746515
