"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15","real.16","real.17","real.18","real.19","real.20"
0.151375580583501,0.0789822918998445,0.00106852308834393,1.51421621812457e-05,0.363973877219293,0.629740822950258,0.281266006093205,0.666358838604369,0.000464971200658601,0.91111383579688,0.0196425286092299,0.115340546969178,0.0206249417975093,1,0.191964486255905,0.627376251640486,0.753970369212251,0.0954160473585698,0.218846490014037,0.00123004575986252
0.0111148689854924,0.023729829781315,0.00845167222126844,0.206907163416612,0.00244351289064385,0.0560593889790998,0.0160699647493748,0.0900479519028065,0.307366095000858,0.155463427426315,9.82161557488095e-05,0.176794802135186,0.210344927381706,0.0944261032779285,1,0.318556593428202,0.623089701195262,0.117931931333801,0.141051888877142,0.0391577933292594
0.0383186199049071,0.283432796875788,0.128589050207671,0.0806567920340123,0.0375449142377627,0.294290731305594,1.2301957682038e-07,0.0454978530970179,0.399646307154147,0.0169259697978134,1,0.0860096291587058,0.321009165912146,0.163771717876349,0.0872823126333868,0.116964611708731,0.208641910334579,0.471446276992974,0.11957603649901,0.976207507645931
9.36971702255155e-05,0.168690876750543,6.07174085106603e-07,0.0306201065780655,1,0.57184544488897,0.094043551663255,0.502390025720114,0.00682117275211423,0.67129024163845,0.00231977508548381,0.0228661447782421,0.67244000667176,0.417586031307511,0.557170098677755,0.79751575176408,0.990877895266157,0.864984402064175,0.45997637237098,0.00744081995059067
0.0728520327605837,0.0664214299091433,0.144498283872929,0.088605763890919,0.617074436175842,0.321253496588588,0.0202611117350747,0.195239182173248,0.107778511084912,0.0675794154069526,1,0.00254082848866774,0.563410703980009,0.187371817054741,0.149089161901513,0.100778615301497,0.108033248952486,0.54907701512055,0.11478302079752,0.91199610078832
0.0605056639739882,0.503560674475141,0.00630635298143449,0.00117718471976008,0.541037950698624,0.687189060114776,0.533404360877227,0.685315875196967,0.0167837427970041,0.334475181909454,0.0351044022545421,0.0569241925768849,0.0727547544405681,0.620399115103083,0.146594134724586,1,0.620087789527795,0.364334287924833,0.414520861845828,0.000778140438370471
2.09067395355587e-05,0.055740735399721,0.0197842257609674,0.401303141984941,0.029574758254053,0.0798649648033349,0.0228792230727478,0.0814690717412937,1,0.0928364711232199,1.27732144702886e-11,0.272094926332719,0.075070054620747,0.138040401118491,0.333363180232361,0.728118172265748,0.357364501047863,0.0810124357428744,0.497483692359269,0.105842436773884
0.00230285243532165,0.638408413987192,0.153814715293541,0.00647346785845522,0.343972346594053,0.349957730337657,0.00137671654097717,0.72348420042348,0.179693273293593,0.0416529536513941,0.124508007017194,0.100863419385391,0.316025440715198,0.167669988456161,0.220085936601946,0.63010436185151,0.190366512064535,0.832301663370938,0.0945011266108284,1
0.186351505185506,0.985406263589304,0.158366850457835,0.475700195656554,0.192128642792661,1,0.0573462885683507,0.0984217138794191,0.0770771582153195,0.055806128055716,0.0220134820728796,0.108287200816482,0.0114374678630051,0.101037290158716,0.0493570632997558,0.0238463106100704,0.131620571824506,0.0211938373061859,0.056834782325811,0.164947850543378
0.20281088844594,0.169346830702891,0.176456939510037,0.116308016519685,0.222417231901541,0.0343420991325455,0.000361458231870523,0.155884202119335,0.435341019397359,0.112381022129567,0.0301308653117333,1,0.0501947393551833,0.0178859263774633,0.0574352902748481,0.0346934356638285,0.0866800211793233,0.0346622420640246,0.0231027540951432,0.385759150912674
0.208772962794598,1,0.0608045213675488,0.313592912032293,0.0374104724776641,0.266732890255314,0.00580737895606906,0.191610440194183,0.145850288676764,0.0488941879768459,0.0196166726568532,0.0729067185480196,0.000359247824370425,0.0937216818724732,0.121497674360523,0.196296851486598,0.151577149941874,0.206487714722312,0.320804522562057,0.0476614017653208
0.0402860984202287,0.0478235632404462,0.000598224182119738,7.54464470650968e-05,0.290421352207657,0.0734508486669115,0.204446414713607,1,0.0920233408137555,0.20155514252117,0.0130183277388314,1.16014142617298e-07,0.171366997924175,0.284347284473925,0.0961841862470225,0.0977221456949694,0.108350200735271,0.0308479088192883,0.179830430754054,1.07486001269243e-05
0.338746959909349,5.97129400475564e-08,0.178041208992458,0.183525312462934,0.162170315022485,0.0416544389949039,0.0132191893749831,0.15283099154123,1,0.162899287030322,0.0201603367190116,0.38988047501406,0.0349665073348069,0.0463200032818802,0.0203344959378063,0.0199891789918007,0.116557140599777,0.0201633850960732,0.00210794857711355,0.130866085976083
0.00753968510740749,0.00904199673388704,0.0864300992383091,0.298536562364997,0.0493801414683427,0.245890788387609,0.00601685203674954,0.143180904741307,0.250871777037005,0.101525271319689,0.00525917638933088,0.184799533910144,0.0413648020979419,0.0525779581406084,0.341430364559081,0.069573689580559,1,0.115005942115878,0.109327972355913,0.00623405965741782
0.037963909361934,0.039274261100393,7.72308898543397e-09,0.00160344393975782,0.37761105980496,0.165636804742893,0.196798835305023,1,0.0344529983438407,0.105386950659493,0.18969244506897,0.0340268390111167,0.219199492059307,0.346714861875574,0.0799159501915579,0.632048227620506,0.413407445560646,0.139192696805516,0.49444596584972,0.000325560084202255
0.198047909212733,1,0.227845485906365,0.283080672709875,0.27414454192958,0.535298755608828,0.050208013635285,0.0762084743643753,0.337537994202712,0.0317875637476791,0.012056490244825,0.434917224003262,0.000140490114284568,0.285527860923568,0.0262932129109857,0.0500087542019384,0.142047229762768,0.100895233183782,0.304752887569354,0.0854573056345987
0.367499624044862,0.0338241144119297,0.0939528625518844,0.300448445301031,0.233327139073065,0.148139122084652,0.00949929531133722,0.0977374444719191,0.415471108962106,1,0.00167899319772259,0.925409905770082,0.0842388157321209,0.0471851389891261,0.0388292208528419,0.151477688282474,0.828609834004541,0.0862880091773251,0.0236996439118541,0.141135975416508
0.137825118433592,1.04658888913208e-12,0.147062148570111,0.381950755059319,0.11162531725026,0.196137374733233,0.027682200320047,0.177009041237728,1,0.202443370038943,0.146343830735213,0.673584547383663,0.164108440433935,0.0200972279238606,0.0462227790248329,0.177656068166971,0.0850476374657711,0.0133906142571987,0.0860449978924427,0.127392992525019
0.0253462601474148,0.170734527562443,0.00148287369946118,8.72843977608659e-05,0.215104792378597,0.0659187895535949,0.259244540235572,0.362742141109354,0.0136133586587343,0.162504378851221,0.0215230060969614,0.00296363863003605,0.124884879846287,1,0.171715568416327,0.087581871056899,0.620835241049579,0.182819837461436,0.118532949902934,0.111625644474105
0.132621344700574,0.000999507313073219,0.0804518364678625,0.0565137362247929,0.0793787951497566,0.0837442123970306,0.0172911159769888,0.0308496822562882,0.0209710357592135,0.144119656098093,0.00113144089205961,1,0.152737966591159,0.1278629710738,0.0146278671513623,0.0471355738951633,0.147542493217262,0.0636976949168684,0.0946275149887122,0.168394715723355
7.09809100941012e-05,0.338543189449093,1.10464930367324e-05,0.0966963095940024,0.298347787536062,0.134445652313872,0.0480212831403632,0.221235035402713,0.16136695683444,0.161402755986159,0.0540735409331956,0.0125723379810712,0.0754987741031403,0.740417120489141,0.0337014374371216,0.312023570165218,1,0.129057251723936,0.15201495751941,0.00764566820813822
0.0016413512990197,0.167757834874165,1.1461448743191e-07,0.156310536782073,0.472684427347162,0.304580509695515,0.388789099414177,1,0.101034721362395,0.142909186206755,0.0826096747925101,0.0146176521160777,0.0772365193768379,0.177519083467466,0.253429802812622,0.439332373588323,0.370040954687216,0.1369289844163,0.103152656453001,0.00547915750951172
0.0431770171825525,0.0420693554265946,0.00060981479599555,0.00103473971541701,0.0436012839685159,0.174389356082765,0.341791193678218,0.255865034634915,0.00252524459887055,0.0511362014396927,0.0666803873577932,3.966677541414e-05,0.139820662243466,1,0.171099462764266,0.221840280516314,0.552036891236534,0.194437366194306,0.242617693129548,9.17435952795464e-05
0.0898920092663963,1,0.183015470978369,0.278852103541195,0.117864181691236,0.917173364116403,0.0366217507852781,0.422309579300236,0.408874249552394,0.0491715129937554,0.10551198270818,0.748651833629277,0.00722561491670296,0.41187671298188,0.0105591321880312,0.348306044451013,0.249395749718504,0.0811891092487982,0.321666653393532,0.290083711081348
0.00863936651213796,0.40115526559488,0.0503530985976128,0.171493731588707,0.664286743893249,0.12875204888359,0.0138360895362753,0.244011681084376,0.207165898050994,0.465819491288073,0.885582830356518,0.0289240172083979,0.343309850745017,0.231932607950083,0.0298749588064677,0.0831741727700842,0.615851445373442,1,0.0274565247908322,0.19259220563922
0.0420128140099965,0.450937646806563,0.283548878202535,0.0762695214074111,0.589961462103389,0.2318807132292,0.147943009751176,0.416718766459723,0.0727362760772266,0.362870789231315,0.0788668366903792,0.0518599898175796,0.472311047223328,0.294515969747066,0.114071145576351,0.169332519126804,0.338256784736214,0.541149691144033,0.0062166454345009,1
0.000881035439510171,0.223353587449167,6.2622600387502e-14,6.49009585940684e-05,0.444704470413447,0.694599030872268,0.308224724128204,1,0.149528310643059,0.229055514068897,0.0412299953831883,0.00399118321941282,0.346782353663232,0.132113533676398,0.0574819875998627,0.364052636450046,0.463223293718492,0.2274278513554,0.158870393969758,0.0296378793812935
0.154616484694375,1,0.117594319258448,0.259156943336254,0.129080133655893,0.235482826604113,0.0351150564319551,0.18636063279166,0.187419545356292,0.1722136979377,0.00278307324917823,0.282036772884699,0.0458689521689499,0.305147975785377,0.0639867601861989,0.0523174152703278,0.233136598409211,0.0422651259912726,0.0766267968750134,0.108808135610044
0.0738848961342198,0.000113356946628281,0.00783569981609218,0.414836110038647,0.179505774593558,0.0922465899983556,0.0152158544552507,0.0562996758122363,1,0.314812339799433,0.00075146153807687,0.0543311327772608,0.244627592370902,0.130008109545395,0.608692377117348,0.0721806243296209,0.348955141244519,0.0424152895143499,0.385508330476509,0.0195912863009597
0.142853198986611,1,0.117783579967714,0.179806441448524,0.082380446763918,0.389839152433072,0.0207693986265805,0.483541122047801,0.116173019870831,0.109282350305615,0.0102512706785828,0.391730756927044,0.00546677239942129,0.0827665305819178,0.45874355036743,0.0110914295774397,0.597262073390127,0.147742082987193,0.225276439927113,0.502642845801114
0.0384293583818212,0.118258212188676,0.00461684410221807,6.83301235797079e-06,0.674120618061539,0.0681339840375673,0.0560252458713776,1,0.0375673537789901,0.134808543856385,0.0570262897390246,0.0642901243578086,0.0721668592553383,0.276028828011573,0.0144460057137462,0.141627470203011,0.182616318310522,0.155038959036257,0.209732123142712,0.000629009376025572
0.679371993099664,0.0470257888681148,0.218606772870951,0.573269616835177,0.0926789861810968,0.0834666211246124,0.0690673415756907,0.0289925956514311,0.663117928042806,0.884543488082381,0.0214125787215552,1,0.194738785228445,0.00187490063761851,0.022492796033085,0.0981630334994205,0.125444457164635,0.0154024126405428,0.0362984016074442,0.252024905103871
0.103562833173684,0.988164415341236,0.187848618472792,0.217877340914526,0.111127542349579,0.441552037493678,0.208482594417781,0.0687582204523361,0.345888156319026,0.0127655345410658,0.00344574210374099,1,0.0631256973200696,0.138806986773906,0.0379415088741556,0.0591562931369954,0.294077491321028,0.0284216849419731,0.153654832438069,0.185159525558476
0.00736698898796894,0.0054412384755065,0.028179981320362,1,0.0354593861205862,0.0728238027841465,0.0575300706189736,0.231359138068007,0.424971111876587,0.172048544505881,0.0692598569931169,0.223258095298984,0.0110534966312029,0.0649148718406202,0.902099104908248,0.132706585185887,0.246335598622722,0.0505754749743104,0.0826043854898992,0.0649744313693425
0.0186042877171478,0.148881672914974,0.0691515530121584,0.943855837065085,0.0346645065091205,0.0931602263815029,0.0943396346540711,0.218265015585059,0.816426110166672,0.356205055439033,0.0246005740068245,0.0833917527656036,0.240866182872805,0.112122640755032,0.590890962659835,0.917661193002872,1,0.128862671196354,0.118219545132393,0.0379867431627152
0.0809295546254664,0.0839554870166103,0.0546060553968161,0.571044362909855,0.0209889111146403,0.0680077550529779,0.0276354862549576,0.193311218388817,1,0.190724830551895,2.55244150030551e-09,0.556213194077526,0.399728329972679,0.091541618918595,0.663260235951293,0.808121637189875,0.662457804509926,0.146007052388694,0.652851199186135,0.0414482022742221
0.106824860015897,1,0.113590173319278,0.065349705465524,0.0684627602477134,0.10339399034965,0.0231406333588649,0.0674034267496762,0.118853338479721,0.0404488036816282,0.00898058206729331,0.10667910473253,0.0195528347245188,0.155254023376602,0.00132182076056436,0.153860498337973,0.0417719189778725,0.0938080917502609,0.147605996819128,0.0351440154724875
0.376846039910481,0.415615016094774,0.219577469883147,0.0457787904765554,0.163306706282644,0.383735869404633,0.21523621178247,0.280626237634738,1,0.0396328973438237,0.0767603013356234,0.352122753792313,0.0929033161643154,0.255582767261656,0.117655063480247,0.0884254292254701,0.254777281412694,0.00982247439007601,0.196861935826406,0.0597921714369526
0.937667155485855,0.0426508379032268,0.476366956867152,0.322111897514274,0.122111363494932,0.210608848508584,0.00606940833173531,0.00669219677913026,0.875888624452196,0.289894601749948,0.134948595136382,1,0.307470061615846,0.16823898769906,0.178224739825288,0.0966575523666379,0.450106199287899,1.64289299897786e-06,0.0791887805220546,0.497966805705873
0.0973937243796214,1,0.138203847746308,0.532972706525929,0.0794328316558627,0.52249049813988,0.039556432090818,0.110085388227317,0.0648340237738164,0.0357472535871073,0.0056397493472872,0.355455342746176,0.000584004829457509,0.182299904019031,0.00648984975047424,0.36853184176007,0.412734154324853,0.0937165419417049,0.115125705884432,0.122212788944658
0.124635328606687,0.0744745077756944,0.0143242673758699,0.588215809202665,0.138918082876701,0.0983896922554923,0.0622140261362098,0.28786003992701,0.650776116762203,0.126526732796609,0.00974251047252511,0.332898299079571,0.0224499665370287,0.0756516301689491,1,0.169989171610919,0.654033036090532,0.128464584671936,0.0152390770894718,0.182935317725824
0.102889693031688,1,0.0481589996713402,0.289523397507759,0.0764141587282085,0.308312071564955,0.0233273869297311,0.209406301883144,0.314458716867404,0.422338203943945,0.0123960895198359,0.475954914192788,0.0637544172977128,0.0745858478735725,0.242935104025442,0.302566213017191,0.221709473537763,0.0708943215412645,0.0416330727518737,0.393915345076142
0.118577189844156,0.636279497007457,0.0814296997091562,0.263457970462951,0.0697270511185889,1,0.0463044389662901,0.175420779562726,0.0414711097082005,0.103614898175611,0.0534620069974614,0.161798977956841,0.0429203776826892,0.0267486065596412,0.00157297368712962,0.0183047770437288,0.0577637304408769,0.0369117336321368,0.129963574165415,0.131451256002779
0.00906091907325424,0.0272847674192823,0.0171093375293399,0.589283871009227,0.0301696307013809,0.18057152518685,0.133901539719053,0.112434929018445,0.547861557380597,0.224145765577901,0.0283381974993934,0.210666098873729,0.184144448290899,0.20122928688456,1,0.109373648184365,0.570276187348608,0.0439251990091728,0.0249749748433359,0.202724659781156
0.338600378591617,0.00222785377920346,0.20553247615143,0.914906201411712,0.0702378246374098,0.130434822044847,0.11403668279458,0.0154728499275685,1,0.436063110214838,0.00271969614380224,0.913911736277273,0.451467468910081,0.00835443899822546,0.0821375050995225,0.100086455693739,0.0770658705043128,0.003052552602652,0.12346432765956,0.226522795855956
