"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10"
0.312022331160032,0.344072713908857,0.270279774591038,0.57142861486122,0.301246942713945,0.0489723109480979,0.101140220406486,0.206487161205298,0.291140237045824,1
0.121454605415339,0.444189285446877,0.39009558450371,0.173784444685133,0.480190606979342,0.249917919232127,1,0.203207395620132,0.573047631006249,0.172651944853745
0.138735832734641,1,0.236904135501825,0.307781098861961,0.474841153247842,0.132497599889785,0.0951387617384931,0.107254418488792,0.417320068011523,0.164252765497524
1,0.0641326998786366,0.581529711245889,0.115399862781815,0.303873809279477,0.0359478818128318,0.681963153683437,0.0206347869905666,0.0575011057283204,0.119364132747704
0.349947311403569,0.318223024658003,0.0850963351133088,0.715939071367226,0.158816679252589,1,0.0253968092886225,0.578964876029749,0.351941606052043,0.0180606394462915
0.485370714209384,0.262279257317526,1,0.0204615926570502,0.853366177393172,0.0754186615239114,0.273427195266405,0.276910495826214,0.152412120238482,0.138616782013325
0.0807597445320781,0.763348700611705,0.0002486086818735,0.149086398050525,0.11541238969497,0.277979966618673,0.223765699072936,0.532528134695979,0.244803081057997,1
0.963673565476948,0.325805334545727,0.592109125293961,1,0.151799152776053,0.177507614704816,0.0390089082996046,0.0286233846207628,0.60648868263781,0.215170833265075
0.0639707823645467,0.0699920718710303,0.0156997120863492,0.559964042962604,0.0364749409195152,0.866043653372549,0.294649591042131,0.0674604035577453,0.0152576623949777,1
0.791736946379069,0.698476889946194,0.0272527177411359,0.336254310852921,0.585757646762036,0.17611552653851,0.369411442638575,1,0.849292429209969,0.172230355459154
0.42467807455914,0.147645265516455,1,0.696847688956801,0.585908751552749,0.00209855193686882,0.0883579887793872,0.0212157824097048,0.115879836917698,0.109403475143283
0.192790864683759,0.355773277157247,0.00414778707324519,0.129500121747789,0.639010603521269,0.0731006771231658,0.378519334310978,1,0.0560960015635868,0.785080515254355
1,0.080847697178117,0.821428178450431,0.328102838062781,0.350658548921183,0.0406219590462257,0.540910866565377,0.209139652877085,0.766081869924144,0.604868121015501
0.119055312626696,0.124401852749282,0.236887662582474,1,0.150512176179075,0.419092377750561,0.445205939981205,0.0727020514237526,0.336225567783366,0.333225993849904
0.0107903384283577,0.157176699182923,0.230559269879457,0.0196402578495739,1,0.309511247032124,2.47282649037448e-05,0.495981706782087,0.504654590851071,0.39715724020239
1,0.427484621552212,0.143073654674157,0.366117526475031,0.225417384891522,0.702132420778924,0.185582075076564,0.502774738123743,0.242333181359392,0.0481747595959935
0.634376313658274,1,0.00089738363770315,0.77471361996927,0.0990085612715138,0.377189596293063,0.028246874766886,0.0213894588987711,0.317933195888492,0.132234274701983
0.178815719428343,0.636437076332953,1,0.00908759341632188,0.792460988041387,0.248725343143451,0.195080029902314,0.190970867638839,0.280131205188066,0.201981439923551
0.891680965268564,0.195297100113254,0.00280631539928717,0.860551700484794,1,0.382614476624797,0.0319615459822779,0.0168605640148658,0.574298305694644,0.625238399519248
2.83210028654183e-05,0.119517607225614,0.0138950593237718,0.287955798034444,0.746483682159974,0.59392121322868,0.433820109655555,0.613086845534119,0.0805138000018796,1
0.119237698156372,0.327371919501858,1,0.064400964994171,0.410434095000477,0.0619039819732927,0.112712300770568,0.117245140839399,0.157046476264733,0.466076335936576
0.210811409874372,0.143513731846468,1,0.00593159374918036,0.438728155357805,0.0598612369253041,0.117055975420269,0.13969387102736,0.00606256979291233,0.119313151941805
