"real.1","real.2","real.3","real.4","real.5","real.6","real.7","real.8","real.9","real.10","real.11","real.12","real.13","real.14","real.15"
0.0375846435058431,0.00305703518362144,0.171329276261702,0.0154661162597082,0.0221620559882494,0.576757384430178,0.062669399394598,0.805846898765044,0.242172166622055,0.351378323642239,1,0.929615739403778,0.0111344107107908,0.00491701855813405,0.404299684145629
0.0401055226614166,0.385208334527281,0.00359721685227911,1,0.294162899555374,0.744888965475383,0.258155879992009,0.363088688612139,0.568878646525263,0.0140478645008717,0.119150190987517,0.211455407816031,0.710540681289062,0.439462583321397,0.00113729213030497
0.384013038743502,0.178328959149669,0.0861473994637725,0.437773703557429,0.932962375971979,0.163574977804933,0.104901846386658,0.172231123897239,0.308203286935661,1,0.695037278874663,0.0220912760085911,0.090963911863373,0.241609905094162,0.379431594402702
0.0145171891003255,0.0218003137350395,0.445222115420687,0.0918307801936944,0.128794983572458,0.167792056005086,0.0506387248328135,0.246373320239695,0.0578295452287876,0.309932070923111,1,0.647625338906914,0.258926248593631,0.109565350745009,0.00797620371808328
0.0863375743490641,0.0812995630978192,0.168911442548231,0.0463450134914905,0.172780829955044,0.513209202179976,0.408455909350508,0.102097299552911,0.165674280002757,0.819959116701025,1,0.461619833437021,0.334227699017378,0.602842802777958,0.100078207330539
0.284540119572891,0.342379757037901,0.124279529699339,0.0524769669831883,0.0400956202220809,0.060048869788926,0.314579359408682,0.219155605372619,0.115563393883973,0.00959020629265984,0.124512987089017,0.00383946446823908,1,0.462552852996507,2.63101392746252e-15
0.0105226682152228,0.110757375550325,0.14048778557055,0.688299600145962,0.226596058564109,0.163788927283246,0.0351780552178554,0.415615866969711,0.0198703704702319,0.201843119147519,0.77206521525529,1,0.0416352166613947,0.131494807959071,0.281558127215073
0.192495332950793,0.373744296645709,0.351292918452061,0.457083728169822,0.232159630342955,0.11191627067041,0.199140561873427,0.147809879147637,0.00222804334324144,0.958813757332601,0.451685534427652,1,0.265242327221173,0.679186423988693,0.227423663732209
0.191309570847215,0.104813913740978,0.232310943338904,0.314468438129845,0.51152319712381,0.0780527123918525,1,0.323468013849153,0.169325638378806,0.903893307780144,0.601653127711729,0.708021271828609,0.487823019358571,0.639962979426106,0.20054456786744
0.180434465076465,0.31000024493661,0.0066863872296494,1,0.0689505291300682,0.11090284804907,0.322789769410302,0.805009808844273,0.490846500638243,0.00505286954966515,0.0130404283116533,0.533949748685041,0.726564170479608,0.0989971738649434,0.0920894818724329
0.911435902143317,0.0485575260999846,0.155824489636715,0.40617802188519,1,0.23043844742101,0.272537193411103,0.182829147045168,0.270060123857016,0.661950259265732,0.168931661222812,0.396889053351414,0.201526096674455,0.462510532503727,0.637493661938798
0.151006933109607,0.0230714315893602,0.299067915097364,0.296900821567713,0.910768107681972,0.116040869039684,0.184839354714842,0.0604034561662239,0.407290259956827,0.510444753792261,4.55836672813635e-05,0.166022175023725,1,0.80707356001434,0.142325340520597
0.0279297161916352,0.105741573647343,0.503781536784766,0.11461283190203,0.080809041466615,0.629636362633613,0.780914641479961,0.30073816269071,0.220051991751159,0.0101116264126991,0.0455602595728046,0.206411338042419,0.0832190261025324,1,3.52736465589669e-07
0.0530707883314567,0.0309722752713511,0.046381237823863,0.0347122020205141,0.0234515369586998,0.3220237603433,0.0602523172689467,0.784703243519588,0.251991908244209,0.341213085933968,1,0.752831091383576,0.0091262343420146,0.513480696971485,0.0243272140255628
0.0272193418378361,0.14066519067345,0.260933807244792,0.165362123060222,0.424758226398224,0.323116640492245,0.0211750430705735,0.708685917490926,0.091082268370499,0.120571447386498,0.747502891595542,0.841233591659533,0.191980028022151,1,0.191200470241034
0.0135860121389723,0.28691124962388,0.602151119768092,0.0819339374541521,0.0705281800874627,0.771703929538696,0.116577007868422,0.911719819822733,0.121310627544433,0.615337924542083,1,0.730355949785103,0.0378671832431796,0.420709256123298,0.428386178386997
0.962250058017114,0.729846445904394,0.46122130883195,0.00348579904604057,0.314217295079446,0.382156747596992,0.464837770532658,0.114786166437513,0.311629858096395,0.0130547547851123,0.506440694473668,0.0893349181283298,0.0187314702450314,1,0.000209626530350176
0.420638110504257,0.203631164006382,1.50528383300053e-05,0.0288060063740094,0.0131359230662038,0.162682531420929,1,0.114618852155915,0.00844430366931604,0.0254063069143247,0.0605719356631387,0.1152522589571,0.00708753619554461,0.380671459153986,0.144248982506517
0.250861795574958,0.199880494833358,0.0264713544636089,0.0359828417061207,0.0407742118544284,0.0659714057480062,1,0.188334843174407,0.00320374324494949,0.172799779861444,0.441701472572019,0.0969816919754612,0.00178450954330697,0.513453443778413,0.0629264793144033
0.359195153976537,0.187738183231815,0.0284340047191983,0.210761592934657,0.0908438623765092,0.0361808341441177,1,0.0414187486868794,0.00114779067739849,0.0474257962771043,0.308645309979972,0.0021597888550054,0.00153921996216208,0.179680422541742,0.0683050809537555
0.0761330908948983,0.0402475865524902,0.000333015612787913,0.0011294643580478,0.0665502277277936,0.0143350793243281,1,0.0133559458877733,0.0251535326651603,0.0402724303432341,0.598910501022553,0.17602628792232,0.0642624186539388,0.090314762899421,0.0237338543623125
0.241587006726626,0.0385840347581526,0.324332921715579,0.0504012333303117,0.393089855555472,0.94645078129354,0.00170108027393641,1,0.444606823236017,0.289134999298994,0.206046540554091,0.0911757924906351,0.214469382293478,0.0658176483740842,0.0249445628793439
0.189900432083762,0.405072849937604,0.0131610689910054,0.0567917433793185,0.1375542361104,0.0703989554429008,1,0.11405452965728,0.00474786871206281,0.209129227743189,0.0401986643468706,0.139154249320216,0.0207907233473327,0.588313971601913,0.120844842578334
0.230271491069637,0.16125250086566,0.0304866185752609,1,0.166259339200569,0.0206397004832131,0.0993787379464766,0.00693126573661565,0.328795293099762,0.0279932249474343,0.0212957478509738,0.26505271338926,0.0444800203540294,0.138368013843415,7.51521879205432e-06
1,0.236646777548988,0.26075432475547,0.0590033224281547,0.699039254672763,0.476651707112466,0.0998818779124619,0.360844448095116,0.0656139846551453,0.178558662325297,0.84097533080785,0.272043766111702,0.153088950447587,0.244795815985093,0.00770113683085224
0.152833797791985,0.543892704169971,0.173352062532406,0.0765073382261745,1,0.00043324849497414,0.0713454080688536,0.0948937091257728,0.0265921195409455,0.302439169053048,0.000193809983536749,0.164263035346155,0.0802393617679475,0.350222569995569,0.443855945763782
0.260001470541146,0.163203151045806,0.155099922051277,0.0669146947227513,0.60664289874951,0.162804392356531,0.0590049599455321,0.138975489075943,0.0401410181671628,0.542261717617752,1,0.390164682754096,0.0142638977717939,0.102751935978582,0.102113699565889
0.454144514443319,0.341662566387524,0.615173768741411,0.000866097864097801,1,0.731377548992793,0.156170696655974,0.570052048117183,0.573880694331439,0.465200743953436,0.0408363680071204,0.143492874593729,0.316430500911635,0.402151070539453,0.154139580812711
0.0288502738283894,0.0795221064621131,0.175186385895225,0.215379549261587,0.0649959574739292,0.229142135580684,0.037807219757693,0.387151801964411,0.166821508236963,0.547706758906102,0.512559347878726,1,0.465532220863237,0.167579051198202,0.0159662251141733
0.0141208924699348,0.115411130094384,0.00838030058094368,0.00305969017447863,0.15134381950011,0.0889667158053589,1,0.0399237474138355,0.00716578632987113,0.089640543135606,0.010970098583281,0.25034928520835,0.00659384236224163,0.109795807963062,0.218135740935741
0.0908502518176589,0.00352277273450354,1,9.42878258339597e-07,0.40257191768114,0.256499773208623,0.0981273991167904,0.29566852214954,0.208711130749763,0.889363204092525,0.491407048583936,0.485850619924353,0.43885578149511,0.318687298109126,0.205391028042113
0.20118080244978,0.301414824470086,0.280714074186461,6.68012603101598e-05,0.854397315789945,0.468479740569537,0.084623364102262,0.891849197181806,0.231300408015799,1,0.181565758030465,0.210423650602657,0.593348011641251,0.137993829955493,0.254528038991987
0.153537260153579,0.569258515553819,0.00780619255983208,0.156158176848522,0.0405316069697467,0.587344799073565,0.0696607378496565,0.00249262566406538,1,0.0587091554593149,0.28164052107566,0.263114918625972,0.336391347124104,0.168795494352501,0.000521520884625311
1,0.148425806814534,0.202046515569618,0.000186760475714226,0.884834394955225,0.0563236241742559,0.0225332761511717,0.0305623625907132,0.0820287087045005,0.377934054687811,0.0779459512831983,0.0695747299974629,0.0608005281739318,0.451670106603882,0.528535701585074
0.113998493822884,0.52020529916381,1,0.210389177481005,0.162563685016116,0.410145729823426,0.362177654436262,0.371566828791227,0.037980344839676,0.0127473065247303,0.106604158496352,0.0365851215113175,0.0729742654069028,0.694162300719979,0.000905581266475107
0.0405591248445445,0.290796102253358,0.450746144831958,0.00302980807088947,1,0.309618664994817,0.0434010152730009,0.805919880573047,0.224445220752118,0.654165195289296,0.395836470763086,0.144880732061777,0.0870897537858302,0.0613510611305,0.0981558308966411
0.615443373515416,0.423634247585922,0.0702777533964229,0.483255496236936,0.965963963944059,0.00677075682585407,0.447145584852983,0.0674322259743598,0.58011496407948,1,0.0433738698146501,0.155613846389418,0.127895368702025,0.6155853725947,0.303386500995064
0.0435653987532725,0.34281491608939,0.0831960221942854,0.111359178429559,0.207314564003747,0.0842252369095512,0.51104395881111,0.0585925283784586,0.0298598253431409,0.0898101574078764,1,0.152891764435884,0.000292863983784839,0.20784425941476,0.0883522496081195
0.202813230190265,0.0697562143158975,0.661057492732417,0.388781637946556,0.563490919035899,0.827876732629341,0.191851283224823,0.739817773404869,0.420015669863843,0.785960328253422,0.776014575340954,0.0214358884602127,0.584944141286143,1,0.273274771448695
0.574445168593769,0.162888486658653,0.104736421765871,0.174779674646298,1,0.612334699724201,0.368810594920131,0.0538398790971126,0.112492384337425,0.150849584147365,0.0406917893618444,0.400230205588473,0.170978731582643,0.201363047685884,0.257827180225265
0.158520104176613,0.57680637361273,0.124093234171605,0.659345139452198,0.00749812850087934,0.169703005784675,0.295207619359957,0.078769245669843,0.347031465850868,0.393044264209106,0.000901133520907103,0.329623802135483,0.376338402676938,1,0.163498670840258
1,0.317416273886612,0.166643827155993,0.0260353604743028,0.151785000846316,0.540749198324451,0.942092409461303,0.545556831248782,0.358576659860865,0.256643371758052,0.0814984060877937,0.11598222011065,0.159232575611852,0.589429578087465,0.0735450351157934
0.134745244553662,0.717780090434797,0.356438637757265,0.00571768775390074,0.214357963110476,0.552819754934763,0.840375171550512,0.0485689462364929,0.463019405960961,0.0601662488750324,0.0679062496684507,0.0426585513166138,0.192495378876224,1,0.00177207923339491
0.259530393878045,0.547699087126582,0.167460826310168,0.0607365011970513,0.790138409569996,1,0.211986601910566,0.548079953293301,0.893851010942025,0.118465808722645,0.978556699342365,0.00285596194706731,0.0312707110796718,0.677730863638972,0.409979445856885
0.120447661756762,0.484225294590413,0.0585743935595403,0.309693055709025,0.245527785868928,0.250591454331449,0.132832157236502,0.372313145372872,0.353088758640793,0.741255312671061,0.378016891466691,0.488374236776503,1,0.264650639719842,0.0105431469042446
0.191175354534456,0.0849111993605139,0.0369578867691942,0.398003494995682,0.0264457268893271,0.0646102697292714,0.167147464431663,0.0182647840459045,1,0.222617483811245,0.0282982860081437,0.495420870044122,0.603101206775709,0.0130004277177059,0.00946006921150116
0.403151580850888,0.642111855843065,0.154611638813918,2.3726607548468e-05,0.20611948945202,0.226459468732233,0.759592686987795,0.594678717099954,0.134959130332787,0.249008461246171,0.106354292115348,0.076748471436448,1,0.126440043732498,0.0234176739601895
0.361045799033409,0.0895817613313311,0.0542439719645915,0.0885812252773157,1,0.00982879302193282,0.57362344184964,0.0180298441372156,0.074732999711682,0.551271931124656,0.000427480485757632,0.166307730974728,0.193410823122947,0.499974982702711,0.321528321369029
0.309555757012088,0.221167472284357,0.0127406243399844,0.1780050065012,0.179479263706401,0.195941297337606,1,0.0871917467515817,0.000797105655516627,0.132663831112593,0.0301887441258371,0.174053893620255,0.0317453580691608,0.143071380090652,0.101404639559235
0.124653102467833,0.191889989228276,0.770959927787806,0.0078471678221163,0.66665896155133,0.0821466035273813,0.114545861052223,0.106209364094197,0.280632141411503,0.354393634281102,0.0369118032257125,0.172520156481504,0.239556952803015,0.335197915108115,1
0.591824924972651,0.48187300371314,0.00713477700511632,0.892269736757528,0.0536001188195693,0.0191877565194322,0.192970418339741,0.346507545399608,1,0.413641811538391,0.13710767271075,0.913512187265486,0.101783818479237,0.501293047090064,0.549023999267691
0.714741403994201,1,0.123207212028633,0.00480259801270634,0.391552564992752,0.0447698503848547,0.864502670919962,0.117551316394764,0.101709472468089,0.470653219331241,0.154828955240346,0.166490245234307,0.075383103356067,0.430537152555009,0.00011773546674966
0.0827313470203876,0.122268980237094,0.0958528504198371,0.599977728318822,0.0464403371985144,0.905670916614915,0.197277481963121,0.582140261616498,0.0611241940146921,0.843250504373021,1,0.684159480807521,0.0116777400276337,0.123614629222976,0.250504495357711
0.220386486443915,0.150800851977177,0.227438305904388,0.421920965581954,0.0329854761926015,0.4288784228299,0.560931039984514,0.127986484974816,0.240327230274994,0.0734913983691085,0.000921904177759437,1,0.509095816244547,0.0689145139284896,0.0924700854710659
0.964823077339241,0.812047560163321,0.649278643885669,0.322169611185371,0.0441683795960789,0.121386789329642,0.117548389325396,0.0503190644271972,1,0.185489850127764,0.0582603777134845,0.791190548483546,0.493539076669967,0.620889678528571,0.0669081078248328
0.305307566378292,0.00217974629901183,0.0490621564525225,0.0404480913267916,1,0.134653351718054,0.0404332474282459,0.0452022237921484,0.196611871491287,0.278551444734254,0.00319696509792868,0.0339157470657594,0.0626720543180456,0.160772621943063,0.330389970532616
0.027432390642483,0.324060095987058,0.01013063072873,0.00203933770540231,0.020169533230174,0.0900222229830782,1,0.0792584045902665,0.0208244666769221,0.0948200145824389,0.111261670406247,0.0401512855723876,0.0245535754809853,0.132190643796132,0.0156290388422143
0.326300529774045,0.363582227219078,0.153855641037807,0.248288953813478,0.0226591900286559,0.0862994816338271,0.164203177978046,0.0277845684361245,0.39701980304439,0.116983929591137,0.135318861550482,0.363392493933532,0.0510728113707739,1,0.0330964932334278
0.509996151790697,0.293517692689619,0.173271594597031,0.418159734917647,0.496154636935319,0.204737597222504,0.0923599941767603,0.765125028261672,0.301291506069618,1,0.395617811672735,0.687896885750105,0.811719962085237,0.397461736225093,0.0719308905753999
0.601831128614599,0.925219318622031,0.328094382838973,0.790362502833349,0.305471238484194,0.194548627599792,1,0.901642557814178,0.0594754733581178,7.20242555522516e-07,0.363211798454174,3.53036193350454e-06,0.118490958141091,0.986969229602093,0.00042044077367982
0.27303666614128,0.357484221235277,0.0127701805405955,0.122684150092228,0.0104877409433721,0.0234832921637156,1,0.465149041339859,0.01554911360791,0.212717359052801,0.487677330506068,0.137239589585601,0.081803724332649,0.187570339588812,0.041353054467651
0.00156884788499315,0.0819013205039255,0.0465766513377703,0.0387470854448237,0.0449193343142253,0.0125468193289063,1,0.0607279418001242,0.0124406984031224,0.0771570396655381,0.498695461542303,0.0754129365730196,0.00257231747155611,0.169463795358627,0.0107993990831227
0.320982778974402,0.103943697567521,0.00955465368600345,0.105198693283616,0.0415313759653318,0.0326706357180942,1,0.0364732481772335,0.0797879735922391,0.0397597372421016,0.0147599573857776,0.0704641699028329,0.0102690674900436,0.108380319424921,0.0504559081993736
0.12680113882272,0.781829922349608,0.0700596949182599,0.660023345039432,0.169173458801799,0.112540197139565,0.245794101911957,0.363567798240155,0.530873864649343,0.148595395609036,0.172496502711528,0.403364162048919,0.0944644793729048,1,0.00822620051782215
0.74235840752005,1,0.0255437381197387,0.0884810893077232,0.53828231204228,0.227678660254738,0.56938937352369,0.591025174936458,0.775149033913399,0.12486913705416,0.0518568720371469,0.0436024307857451,0.0984073758590648,0.632152604782321,9.78317010551903e-08
0.155757952689591,0.191036618502755,0.0710394246954895,0.204912404847006,0.0346631173833618,0.0425847286512732,1,0.466167769547299,0.00973772752197639,0.355073968726933,0.303923615143497,0.0843169494530222,0.0289494693331926,0.181411133457404,0.010315840906668
0.104292059792034,0.106873919622841,0.249988624420926,0.250787112211163,0.202487451793267,0.204752118698318,0.0139757046716807,0.167637839745303,0.0677134619546263,0.845905453217192,1,0.0190342895417737,0.0511443462851935,0.324789362630353,0.667378472520027
0.0356905464645541,0.0646813339144066,0.217850608737867,0.252097209306697,0.122000206886444,0.677508876189954,0.0447896402562285,0.501291334283955,0.0407822554608284,0.113940280947315,0.558460612311434,1,0.106080791190571,0.518136193133349,0.0602769902477713
0.307346139697341,0.0916076362013232,0.0961255119516153,0.430496191434789,1,0.66555761629845,0.121314523012937,0.0282396909783265,0.494838744730635,0.522822059911121,0.000874344938099456,0.207301883831317,0.28346751090092,0.451870222342799,0.237640108368244
0.0693397109057365,0.140436648218628,0.148689584534389,0.143591339755146,0.252750184197112,0.118174830029367,0.120816897714646,0.100411810568958,0.0335743639964189,1,0.498022867874883,0.465102920845135,0.104599457384648,0.240061354146609,0.0810629359611099
0.00825496251044316,0.0704114496273598,0.577012437914051,0.0171724845907804,0.0615127302607576,0.477703581814509,0.0414956011623692,0.642857445293065,0.151685353930761,0.157895327313485,0.69701117909586,1,0.00150455447502869,0.157219767991432,0.326979747419532
0.0190964413939825,0.129019093244741,0.059406660840774,0.0535791935475053,0.0831618624653449,0.418112092157419,0.130988782958658,0.31557389603424,0.0276897853695863,0.0637364671789591,0.202676348608649,1,0.793792875817587,0.0145276462305589,0.0714396604828016
0.690172468679885,0.450086151904703,0.170057894011989,4.44531100105446e-05,0.988277485333182,0.0590910743500985,0.103022716237664,0.992736410531526,0.16314514377563,1,0.362666028345332,0.34630225913788,0.0735082537999224,0.0996068720322975,5.23672903888884e-05
0.0704175402818079,0.0760867488332564,0.608804847006746,0.297377996560335,0.119379451255178,0.379890775455778,0.122407991243471,0.358502080733881,0.295517147724983,0.895311110259476,0.70780066736871,1,0.0566473890420316,0.811490453350356,0.0693383695830461
0.162153727716685,0.497647996723873,0.0598558872768901,0.539951520355866,0.391212526515388,0.405523046317412,0.184257371057738,0.148596710189327,0.223876278290256,1,0.65528591091859,0.0220818266537046,0.0368658664394611,0.23002662174816,0.15732029234041
0.105967948663222,0.0967029890901018,0.0904407577896963,0.435533791751545,0.17665955575026,0.0053659197211961,0.252108654919916,0.0861242790818353,0.0930852437949114,0.639959920769661,1,0.329337396586712,0.241117536461777,0.765436762685232,0.180542992198047
0.0689529810574127,0.0486562164470929,0.195732913182658,0.0410609529842284,0.00625308189201852,0.117964494403079,0.043861383405502,0.465988141783054,0.34897458283495,0.26244830982212,0.67715986518469,1,0.0243960872219581,0.462182099629579,0.143073666841923
1,0.32887782810392,0.363239247296044,0.0033192377676011,0.278771657447053,0.620945950710243,0.464558873938953,0.120089461608657,0.153890523233672,0.760423119415294,0.0711429161071892,0.30271871608462,0.397874832828419,0.856230962101409,0.0868511617441892
0.619041605016425,0.0586522094607016,0.0271198586495288,0.152762089331821,1,0.00895202195828664,0.0196519431247936,0.0284567407014936,0.489526773205713,0.373209762981526,0.00373914889632887,0.0237504048885861,0.0263581491913196,0.598672035825106,0.161017165621679
0.838402334011296,0.0281914817363194,0.329120820037809,0.133869096492096,0.441483936526638,0.0128564648891912,0.0424239092592506,0.169711877308194,1,0.572627540624405,0.0402606143826437,0.112978498196272,0.241727676676684,0.656831127740547,0.613550476221856
0.126341996961359,1,0.307344072883132,0.0891132171072693,0.550111380322901,0.107489883463453,0.172828123030245,0.102602195589431,0.210299218668957,0.222610258085337,0.0413650327104983,0.0499277584699222,0.00341528514551954,0.833297264072812,0.000280676881736258
0.536509547728362,0.400445856080376,0.0408660833614413,0.0389012184916118,1,0.10513669451219,0.133561788258747,0.706382942925972,0.225598129581718,0.294150957600044,0.551856880372444,0.0701294902012415,0.0354797068213555,0.335272717438152,0.297363574618306
0.0302408629026803,0.196597419132566,0.0444840487715693,0.0546731856140808,0.0309613717913556,0.210084376125313,0.0240370286905329,0.255537550736145,0.0796062132824266,0.20584737133211,1,0.304187861718587,0.0626905995712333,0.0435544128733949,0.070282632976505
0.0129128952697036,0.0024068901082015,0.0148409167053089,0.52369430517383,0.0144342442385537,0.0251935952311853,0.356860111041169,0.079271586844725,0.0902899301860717,1,0.753584315569728,0.301193964049238,0.0315450526332716,0.463660249024679,0.0857031625506779
0.082891740969246,0.0596943141789144,0.0278739726239789,0.0360306659842137,0.0199678226591036,0.253746646654868,0.0321649819411868,0.261222733487159,0.0308963479368057,0.443540516354474,1,0.144430471571983,0.129839314603,0.11967660806241,0.0161338741398653
0.0310700424261968,0.0823558464566832,0.312579446300767,0.228161130250536,0.0206828680583039,1,0.108088771038023,0.688882684085993,0.0899207702831016,0.148295593118756,0.495553507922961,0.55184591085426,0.0325308346275366,0.133003186146721,0.0194257347332881
