"real.1","real.2","real.3"
0.906849972540063,1,0.785530975474661
0.273429840373455,1,0.878219257610535
0.138735832734641,1,0.236904135501825
1,0.0641326998786366,0.581529711245889
1,0.90934553370813,0.243168992417757
0.485370714209384,0.262279257317526,1
0.105796662085573,1,0.000325681672968434
1,0.338086823399038,0.614429145413893
0.913971835016134,1,0.224307006017453
1,0.882208280339334,0.0344214298268807
0.42467807455914,0.147645265516455,1
0.541892483393428,1,0.0116585121468016
1,0.080847697178117,0.821428178450431
0.502581313559317,0.525151252678559,1
0.0468007139075309,0.681719278800199,1
1,0.427484621552212,0.143073654674157
0.634376313658274,1,0.00089738363770315
0.178815719428343,0.636437076332953,1
1,0.219021272989082,0.00314721913845266
0.000236960925865564,1,0.116259517290554
0.119237698156372,0.327371919501858,1
0.210811409874372,0.143513731846468,1
1,0.623454999118282,0.229381521934171
1,0.704552290878018,0.22625655387292
1,0.110358948630203,0.266303702647125
0.206372287404963,0.765864232539538,1
0.0734951666880464,1,0.000180207848906932
0.304678468265807,0.921336136282634,1
1,0.800020148249961,0.370079953203793
0.815419079422741,0.771467340769638,1
1,0.253198556485668,0.218516415389314
1,0.535431342945758,0.850294054969515
0.476606842970199,1,0.0733845383172988
1,0.0799418259449174,8.2935188136023e-07
1,0.10512365624935,0.513232911042274
0.0427376666172857,0.0152636469414061,1
0.146665927280064,0.59979229816641,1
0.972112169991276,1,0.0951111391988342
0.23328377538921,0.356179781300107,1
0.0218000244571805,1,0.290603316972862
1,0.420683243677903,0.308717249717356
1,0.00537688652557031,1.34854383955961e-07
0.0342452748043118,0.539608631376336,1
0.146129398432459,0.0564306046606158,1
0.111216671163464,1,0.0897624000693689
1,0.525437528408364,0.155640534108517
1,0.661845757208516,0.667303259897597
0.181720550418702,0.290859430083168,1
0.229550970627785,0.0261997273997785,1
0.0930224405849963,1,0.155002730029853
0.341403500368252,1,0.116595317500221
0.000173244486018494,0.0565109540565869,1
0.0312451084818696,1,0.01012111350373
0.164383162431712,0.112944065031987,1
1,0.594971438345394,0.0313228780160042
0.0118356405320314,1,0.495997978780863
0.920184161025511,0.328606849140157,1
1,0.918410792215525,0.42252305386057
0.0200818450177458,1,0.272973144559784
1,0.0873663785527549,0.104390604736256
0.976662617272167,1,0.989252538805984
0.301200609178357,0.304885328593476,1
0.655828969040549,0.0917126064447559,1
0.147255776561521,0.0817411750793838,1
1,0.800493287339977,0.125972490587606
0.323059721157486,0.759898813790524,1
0.578487651540867,1,0.511605300086452
0.556116356722489,0.145765543790335,1
1,0.59310407852107,0.0589660486424404
0.114134962250116,1,0.0463550754136361
1,0.969253099726771,0.881527708991767
0.0186211588164698,0.832182359939849,1
1,0.456948855717949,0.00166828210019295
1,0.0161375078517918,0.0126096164102613
0.763057384801063,1,0.0789923284060641
0.0419190037934769,1,0.0101260283122985
0.0110369396499097,0.00441286971219104,1
1,0.277993727426434,0.00340362442857598
0.784269506164438,0.450756560557314,1
0.280232631370958,1,0.0777802371717079
0.339062745988889,0.282668778547486,1
0.759185006934256,0.403708957916256,1
0.0555878266036531,0.160154930079294,1
1,0.211319414487151,0.0459249484444268
1,0.169106825923466,0.00093299053114975
1,0.183067728704691,0.0340147483498724
0.173595560217189,1,0.985132572126471
1,0.456671435994016,0.215080205200608
1,0.0557052240361707,0.0499568886802083
1,0.752308689829722,0.778231887703987
0.224631410945863,0.862119934461132,1
1,0.653751581688302,0.40704673727761
0.287791688181433,1,0.00961213836573638
0.237922991711002,0.277282122529365,1
0.000925523176158763,0.254419529098038,1
0.00111152673250898,1,0.676489713966343
1,0.771269185898689,0.00950777316176287
0.951833352317723,0.649810457011466,1
0.575830312664346,0.0011495024652749,1
0.521492064987252,1,0.234561880537254
1,0.119456868652918,0.351143406858969
1,0.468050134149178,0.255230564189022
0.166640052205142,1,0.628233689739615
0.502173071086879,0.82230762576965,1
1,0.47315724232549,0.0159186439226134
0.114448867326,1,0.258381349694878
1,0.258128787366995,0.517865139431772
0.0935161956144632,1,0.00763244858612001
1,0.416062697521868,0.0268258055491976
1,0.543238590307584,0.632535805392929
1,0.00924556072834238,0.631320594994775
0.0380051757218559,1,0.0110765006092628
1,0.0227872856045118,0.0194847176531551
0.987975954727903,1,0.454443567844239
0.234441456486129,1,0.0480512299016735
0.0376752204682055,0.33140981001204,1
0.263216698607384,0.121592010141973,1
1,0.0392143240587974,0.0106793088716364
0.00331075606461607,1,0.183149527449371
0.843446933333262,0.102525101255819,1
0.733972493116394,1,0.337388834804657
0.162470769928927,1,6.60611111818637e-05
1,0.129236401971218,8.57709812082246e-07
1,0.538069459347243,0.762822760598533
0.258276422297117,1,0.0846136543765622
1,0.404200148155272,0.140692660964472
1,0.112873915277281,0.0349200240222821
1,0.00630177591607402,0.222930455018547
1,0.014633133211541,0.3641623637589
0.0943528730490883,1,0.0108545515425441
0.128133405076125,0.0771156615549982,1
0.170257647347022,0.576245335803568,1
0.772196690759142,1,0.152322247395029
0.123664351506053,0.0424779273821352,1
0.835217649917001,0.552219887938789,1
0.0629156803368244,0.0225141372207571,1
1,0.105530214820064,0.00859927202492565
0.988979867623899,0.24047210032022,1
0.000237135967721792,1,0.249020879542832
0.00373602752957486,1,0.242901009404266
0.0474601851407167,1,0.0127147253556728
0.0853429837000958,1,0.340492332657473
0.939775698246815,0.221672867208759,1
0.103689034062707,0.215429153295614,1
0.0425513195292345,0.0876404825131175,1
1,0.00068960282728903,0.25653418534602
0.315702448163791,1,0.666181751495498
0.148815971648191,0.572479474791475,1
0.0769117984877654,1,0.476262057599656
0.245450830234116,0.033819655801509,1
0.0778578238075712,0.129766655909971,1
0.635863233689303,0.526563806264784,1
1,0.519549769472919,0.0975681376127731
1,0.7163603217455,0.126605487161011
0.135853457297453,1,0.00811007900679569
0.383017990188271,1,0.0109898478519125
1,0.324544952028848,0.0157589244113389
0.127499338974667,0.555987668176662,1
0.00891285139252616,1,0.140989455269549
1,0.0710225785733598,0.0207211514105992
1,0.206956210036723,0.0509004247350681
0.0453025484932842,0.471165382354446,1
0.0712734233497998,0.0462741210485558,1
0.847586974438148,0.141758462024994,1
0.104987185572641,1,0.0155503593514671
0.185577471694037,1,0.245967204689532
0.3300089473121,0.305840077331965,1
0.0202354664770827,1,0.734251147604429
0.015576447404817,1,0.000239661395100717
1,0.766696961421006,0.576731591986558
1,0.439285246407232,0.859266297628274
0.127330563330232,0.0995518270713618,1
0.135704409907773,1,0.759997302079948
1,0.805409095518433,0.275553405909585
0.838046319105202,0.2503527252609,1
0.361790776441387,1,0.0743767700938446
0.459803074436236,0.0736956092599423,1
1,0.228659343464546,0.155774842275126
0.0552219146773286,0.675496287896931,1
1,0.304233012984256,0.0775927530196296
1,0.421956249321175,0.0940009642464205
0.407654990455242,0.121687308811847,1
0.319280930219246,0.168076332705108,1
1,0.678929951891706,0.325934550685577
1,0.990749305835012,0.132141494184788
0.645919445595098,0.157898750403119,1
1,0.821923839024645,0.81522521143985
0.663984084475897,0.587536790633399,1
0.142296548988637,1,0.132063071149669
0.174082260567776,0.624656982269809,1
0.121129352865214,0.103398414303241,1
0.154425046574393,0.92198641569661,1
1,0.101671573725753,0.323078975780255
0.0271283160469251,1,0.170421896413359
1,0.531924981098193,0.102823322013484
0.492678829138424,0.67276305317799,1
1,0.169206198229144,0.0603607983920242
0.36620920813194,0.0367515584788833,1
0.0283959028507597,1,0.970868500591598
1,0.376503309109773,0.76963348736025
0.295188477246995,0.386153130923709,1
0.234906795822383,0.601589906518296,1
0.322467113858669,1,0.0795865903731098
0.360558522212613,0.149457072025856,1
1,0.362399256581089,0.227455121154032
0.078050805545895,0.048158518478632,1
1,0.0981716936559483,0.973973007154523
0.54690293826023,0.547857825103276,1
0.1320768429387,0.0874941712389748,1
0.445949851986957,1,0.574357255349208
1,0.046912283868907,0.321173250658147
1,0.620219924089153,0.151153239246138
1,0.50405956159871,0.050122149497787
1,0.159191498722965,0.171548529624639
0.233578105868491,0.678921822211599,1
1,0.630243672537221,0.403969361718962
1,0.681783046530173,0.0593941056729547
0.573001066638857,1,0.088246545988501
0.548235181107788,0.329291033664839,1
0.224988302461481,0.121000500817879,1
0.591761685516206,1,0.146003728660732
0.252442376062678,0.190399580770213,1
2.73366067863827e-06,1,0.0939389060492911
1,0.00746078108203902,0.00952537109503639
1,0.273962402156566,0.328415384372986
1,0.0145539596595646,0.189998363567714
1,0.35458037596633,0.0112620945029188
0.626791995417554,0.731012495268854,1
1,0.590941857054509,0.0868107843362146
0.622578348118666,0.140669056843979,1
1,0.385764219828046,0.767975939075942
0.4129730851757,0.319993360342853,1
1,0.820411713352324,0.364607868974552
0.612512966391063,0.430874034659303,1
0.129749806286642,0.0418031651616905,1
0.037657651468788,1,0.117006988469103
0.538155862482735,0.0243912783120058,1
0.237220468756691,0.455759596576549,1
1,0.0799989158741408,0.163392507636852
0.437612914886977,0.129714934230424,1
1,0.173326178316099,0.506644760787088
1,0.648607377521335,0.282674843986477
1,0.637047434148232,0.632469751746685
0.730534999197347,0.229443189249806,1
0.555731015706461,0.174956266982009,1
0.729711945436822,0.260603289166434,1
0.434780802928512,0.022620633052447,1
0.0115619263821877,1,0.394610055283453
0.321693973198832,1,0.114479202492467
0.308577471846731,0.344013378343494,1
0.260522979387286,0.702513711373901,1
0.993181490229459,0.00546629427525819,1
0.292616910895735,0.0748734750875944,1
0.181452960043235,0.0737676982259282,1
0.0750770199733717,1,0.604836589882586
1,0.402557385288984,0.126855616948319
1,0.204113286551002,0.0157710943976546
1,0.224070029756435,0.957344014483779
0.126902650652414,0.102789575439,1
0.343075385251795,1,0.669087192595785
0.457107750834465,1,0.272828781068027
1,0.819891424731042,0.971086771952785
0.445390735139293,1,0.648557604547115
0.401685779407775,1,0.027005543207526
1,0.0370875942920609,0.014041790035994
0.0760207451623906,0.0669801136239056,1
0.0828828171671769,0.536419802224469,1
0.126841956250782,1,0.0375509319225753
0.141450433039226,0.519509963592973,1
1,0.676374655797574,0.0376076581636041
0.159443192949587,0.0725512195574728,1
0.0298830461350818,0.84226101226745,1
0.266311439362291,0.0488336387642982,1
1,0.0854287718150762,0.000470306364158516
1,0.869440375751478,0.524275270394893
0.162650300923541,0.348473178777143,1
1,0.334506309741203,5.88265626376206e-09
1,0.530477638534696,0.502883827098634
0.770520565301955,0.183061483639313,1
0.189416548790995,1,0.398012928602766
1,0.0721445840721482,0.0111572533923843
0.49837818699261,1,0.807712423607811
0.253835064380979,0.199090626732124,1
0.0926798264396805,0.0898101545252778,1
1,0.115254214824285,0.109373405567002
0.594789468183173,1,0.112742745539609
0.957782605460479,1,0.489197952575291
1,0.0241298326362446,0.00123776524290016
0.0670528906571863,1,0.871464304795438
1,0.776109275987272,0.69670651684114
0.3460360017605,1,0.476730692260433
1,0.081320551871101,0.0530778583672386
0.465587145376129,0.0192771713713941,1
0.0893120896965919,0.296512104389738,1
0.0983749216739762,1,0.0444204722345134
0.084166225487122,1,0.64444088051545
0.625325003521677,0.0262883986694712,1
1,0.317792112354759,0.109348843979359
0.607876019560114,0.225582512163867,1
0.770753388476091,1,0.315007917015081
0.344354741622482,1,0.180252849771797
0.917212834433076,0.95668720909749,1
0.0532879750945149,1,0.975691646747887
0.455311742773703,0.304734667168074,1
0.208478629560196,0.00140354310745084,1
0.166990156614222,0.00948430464150694,1
0.125606115700296,1,0.0612405514275279
0.627646107822635,0.183717029964073,1
1,0.0220345112508262,0.0146237104118574
0.690472522511889,1,0.446857425104752
0.145295601854469,0.165689411616423,1
0.833831084075625,0.832956901164925,1
0.393304805616617,1,0.373104528495496
0.756747613377355,0.0561240355110448,1
0.486881001979259,0.881609164177406,1
1,0.277349101823013,0.41111518256576
0.0812578056184105,0.59256355549891,1
0.0935446470421303,1,0.356443917850269
0.23026475728141,0.365931802090083,1
0.544897638764297,0.936192885295184,1
0.511758397669414,1,0.080990177469489
1,0.519517181532377,0.0555837237788916
1,0.0582316371185438,0.00341251352967252
0.052249737766632,1,0.0962820503640962
0.016971192977102,0.0900213494249117,1
0.0676333658072763,0.0148940490367676,1
0.0488992291453065,1,0.678320860663496
0.341329312377208,1,0.465197960997658
0.483031702619265,0.87173487385784,1
1,0.18007408403561,0.0151615874379893
1,0.314301499396058,0.528800406345389
1,0.259409192549411,0.0061307609378305
1,0.363713233468763,0.0360596392672285
1,0.820813192555116,0.452840215536954
0.204896950724576,0.531735243838142,1
0.486343870788115,1,0.108762325219279
0.0206058043082998,1,0.0371025641843394
0.0794989158243501,0.23605615780154,1
0.132895958920449,0.0334181684285703,1
1,0.127211646839231,0.106080044438542
0.539619577800179,0.00036352411861721,1
1,0.173162454104889,0.140322967930142
0.933963327251996,0.868325573635759,1
0.0326171985590307,0.0577864076443865,1
0.552072523480855,1,0.484834872009506
0.177536039299643,0.0876355474051415,1
1,0.230995004755304,0.114477610766739
0.232889193712382,1,0.457932488699315
0.2218665159684,1,0.0433843720862255
1,0.0611115192391899,0.00559395715030963
0.119660633227981,1,0.181068261433189
0.0018391629976202,1,0.00348960519565973
0.0960585747024471,1,0.765274163900107
1,0.0538905592671908,0.0387853810494299
1,0.542055964535067,0.00123149651079399
1,0.0143364280693815,0.0190656266565641
0.690401903421187,1,0.243730275122263
0.796814504184752,0.0262390161795606,1
0.98971826735304,0.361959739634434,1
1,0.0413674739226551,0.538633528791179
0.792399307844505,0.49756994708203,1
0.680794955039933,1,3.55885864590009e-05
1,0.0206253395172471,0.00555032016911442
0.312148587711418,0.200735004636581,1
1,0.231949586982723,0.059128642964218
0.0563889986222771,1,0.609540583561155
1,0.047529802952189,0.00791747584782499
2.51287346413862e-08,1,0.857253201389146
1,0.519865439329997,0.180116642769895
1,0.437298579577132,0.10718189316783
1,0.289651319665236,0.0645857076790789
0.211688346790223,0.261826969903613,1
0.28266203313831,1,0.0145461003577126
0.632435633516711,1,0.0333994756361051
1,0.0893958907874125,0.177942472900563
1,0.533293210990312,0.0233724090118768
0.00577195982932091,0.355650949806648,1
1,0.356159726513346,0.000710568950755817
0.642530107642271,1,0.279176157391748
0.216266366251508,0.182506355128597,1
0.615020082618789,1,0.0441225086606658
0.337787142328727,1,0.000504407184019641
0.764079414748524,1,0.225362552037456
2.82477083091255e-06,1,0.39338517769019
1,0.775869857121969,3.10008525097235e-05
0.489966729731585,1,0.913178688873286
0.185715662540765,1,0.154831591214406
0.269582922338776,0.0072513301890854,1
0.398911887945743,0.00894750032852874,1
2.5933154160223e-06,1,0.00904801508987769
0.497860565872381,1,0.176692278449426
0.19344541871381,1,0.169389026693486
0.324266390744104,0.949098263294214,1
0.000301941674615609,1,0.872560442284913
0.236664571902175,1,0.153722229212138
1,0.673572645334747,0.0800555546682337
1,0.399481951139607,0.158777597062902
0.871995684749209,0.340803041674334,1
0.321974159779449,0.607557539154098,1
1,0.450139864014532,0.0207049012615634
1,0.201974555455248,0.017620465163475
0.216180546333024,0.99090325362508,1
1,0.0406646009417666,0.251967502320837
1,0.228273529633655,0.15988859915236
0.246482464468998,0.113976820711959,1
0.360319476635142,0.753433502232349,1
1,0.029927312686337,4.8184405514478e-06
0.437919802378529,1,0.0128366486450254
1,0.0813488596027259,0.313842643741944
0.112159394115307,1,0.389371387284138
0.659307564243517,1,0.0724193831758294
0.616355360253148,1,0.865791786317117
1,0.315894768424251,0.176786237221167
1,0.409315094052094,0.0783733984840429
0.962956404682767,0.823367379911994,1
1,0.313041579098863,0.22157724776091
0.527144379444078,0.199192618743641,1
1,0.604540050004463,0.021551879102699
0.339623477607139,0.443303577522943,1
1,0.06473300396016,0.0154218898799547
1,0.864425898448895,0.27329757179289
0.490037417270489,0.00112747933441387,1
0.511659652648846,0.139902065243925,1
1,0.959244709994595,0.307012625157247
0.716635591703198,0.10057498224597,1
1,0.345195148335562,0.00132794804865895
0.86293734715926,1,0.693599001958585
0.148341207588572,1,0.0773525662115144
0.345485892391329,1,0.815247038039998
1,0.315793219596684,0.949955337145904
0.423680350231896,0.285239882787543,1
1,0.0104242370735825,0.000517496582055558
0.0556761281895686,1,0.897810386965367
0.0124930717538286,1,0.000307107082549229
1,0.656293564610283,0.0624312428628893
0.37819986935462,0.115354972545797,1
0.0439568423919453,1,0.546792910851481
0.00546120192709187,0.6969334167645,1
0.565031002161662,1,0.060804643242388
0.0308379881687298,0.17122068983998,1
0.0878449935980301,0.0265355466455859,1
1,0.125674383774861,0.00147993078970353
1,0.341328265011355,0.645060719332808
0.951028035547995,1,0.310964036039336
6.64254483013931e-05,1,0.27215380196669
1,0.362346185573684,0.0445144893661838
0.0262061322822536,1,0.0202426736969925
1,0.214630522963882,0.0815536518567246
0.660351915843226,0.144034363985736,1
0.0283822483154972,1,0.154106822940665
0.872240300962715,0.424525749090857,1
1,0.508876732244489,0.682506700641492
0.491795367074472,0.125001982813766,1
0.254601888235463,1,0.0230921346681104
1,0.326623265830833,0.194853234952292
0.378780006390412,1,0.501230029572781
0.528817307827402,1,0.0649596251277394
0.153953505742048,0.0110297693025558,1
0.454723229607486,0.531244133017034,1
0.894173668414007,0.952316608303859,1
1,0.424694372420017,0.068459323712396
1,0.0953755740718819,0.0290684139673208
0.029099538430198,1,0.830013636722769
4.02939645126122e-07,0.275973875478925,1
0.250462570159058,1,0.18065786480227
0.9372791316727,0.145407518221005,1
0.466978418879598,1,0.845382942414206
0.181136808558184,0.0423309706678091,1
0.0830605643017425,1,0.285533778327031
0.158678711827544,0.389984723262905,1
0.510356193175608,1,0.00090306042060276
0.130172166504885,1,0.0678670969689668
1,0.486097160116669,0.119016324860346
0.378660310664635,1,0.203619420857602
0.350863890085466,0.170274258749081,1
0.791575326771443,1,0.383997424650883
1,0.329622501240472,0.0888802686496009
0.0291487340100435,0.234503996144462,1
0.0411350418575859,1,0.00789365163251834
0.0164889330040584,1,0.264657584615131
0.133612755439216,1,0.170071868946801
0.342387518530973,0.119428932168071,1
0.282409224639863,0.852750827083803,1
0.63640954552601,1,0.309258762740587
0.26494516078756,1,0.133927762004413
0.74274735056739,0.363365177074652,1
0.390244521250306,0.267955325703755,1
0.06801236728363,1,0.872062080543521
0.0601108353996377,1,0.324258059489413
1,0.601062233285699,0.753957409840342
1,0.128530039484322,0.913017778584889
