"real.1","real.2","real.3","real.4","real.5"
1,0.121360393328784,0.199045281327371,0.794498514157111,0.388411655762055
0.903429223726581,0.136902818875077,0.0550546460929548,1,0.40589275110487
1,0.0917455054341936,0.965750548449509,0.232358384091593,0.457309736802659
0.194788694122863,0.0210878713362405,0.542540241053316,0.0561608089029528,1
1,0.440996264178427,0.332173241640205,0.443366451829115,0.262490155294141
1,0.176852742985061,0.164628099771658,0.630765150531659,0.0529888268459188
0.000314239575744602,0.119325041450835,1,0.868614059710589,0.0695231364186398
0.00900567146204299,0.0922753817313914,0.606472710805221,1,0.142310633189993
0.283450371985017,0.0455667917676787,0.0925736881985121,0.112352222759917,1
0.0199189315114029,0.759016074204213,0.541687422285908,0.988839302470312,1
0.958218031860185,0.786798731639869,1,0.599940754111906,0.01473563842484
0.0051162339922859,0.0958713370907729,0.292099969455618,1,0.0961135142219326
0.285438984664625,0.00426890430308602,0.39259024042063,1,0.578922016836307
1,0.18168337108469,0.759080579201414,0.127096196501166,0.916363354060431
0.384934430949002,0.0197679596101891,0.286460308282281,0.851059936799885,1
0.565284627062408,0.0915074475094651,1,0.3314034047059,0.146196825417052
1,0.0297790456165296,0.140808179740707,0.000642033104980124,0.394011569489933
0.106222604694747,0.0126929612214393,1,0.467302578090964,0.384584833063332
0.7994017277465,0.935426459579772,0.318258117288209,1,0.324090181373992
0.0371745962399034,0.236073787221303,0.203240102501627,1,0.814990254704781
1,0.455498002677149,0.124442205448151,0.209513331543235,0.221138845442581
0.146741458689868,0.0279554019269322,0.275798102559539,0.493054038205283,1
0.125564204713877,0.0275558101303626,0.223846447740925,1,0.0116800452921632
1,0.0638230456054495,0.27669439051714,0.306774202444298,0.0575351858500849
0.624891087514562,0.172602484448675,0.374985064137207,1,0.807370955880398
0.835241848851808,1,0.268497423613682,0.302014364761791,0.00722247104874511
0.00639309312192867,0.163527783033998,0.347828123651606,1,0.347313017316529
1,0.227892288922124,0.095135086299341,0.0340614311089496,0.143137783261473
1,0.688094630693968,0.221491188605071,0.109953168040422,0.66000408240189
0.0496366806984418,0.045050778862901,0.261389363967774,0.0337065983305386,1
0.13370047143797,0.421625768914108,0.532241705402278,1,0.138703058225255
0.36421005465385,0.000331881611408329,1,0.519479119373072,0.00387234902206706
1,0.0953330896261073,0.0186424542011433,0.19519395514114,0.000284451063220288
1,0.108946262320577,0.440354396472301,0.0078895406379821,0.0941303950336219
1,0.101076586642071,0.160963223028962,0.882355682931047,0.0511681707962038
1,0.163241051853981,0.604639129427578,0.441044403712932,0.0963274399653477
0.229204262782385,0.107249420784581,0.701919010492388,1,0.588546995993543
0.560815685129537,1,0.15882232479754,0.172925954772142,0.0198251743779443
0.15195444223471,0.116403475592573,1,0.964886768484714,0.892163754717459
0.0605599445938698,0.229674785879461,0.00543239515416317,1,0.0619633312038054
1,0.898886320161621,0.00442675847577277,0.963329942572339,0.0444932482543344
0.0582348441843002,0.78707784485674,0.786243177776478,1,0.643952306873022
0.830517997428716,0.0892979099530163,0.127423041763598,1,0.090343169487551
0.440022955069337,0.296374319718389,0.89852552794776,1,0.159849978623053
1,0.131732157398609,0.0755815015220732,0.855962501010931,0.212048676777321
1,0.0622911370826924,0.41550508363939,0.0145530953716801,0.491795112344009
0.396894245676934,0.0831038577743906,0.666745062872519,0.523380465977884,1
0.335034558518114,0.822148309038187,0.161970377865822,1,0.0965936436271491
0.298992686055678,0.198689563821833,0.86868937246918,0.802571434142699,1
0.0783291665461271,1,0.223443170781731,0.305298134396849,0.454008135208262
0.534827112881048,0.455329796233032,0.0570046376417383,1,0.251990772142517
0.0539903932823792,0.645751149349663,0.775007954088817,1,0.259890590840235
0.0294880570377059,0.218977214945718,0.514879426941766,1,0.626973729569981
0.132426971885931,0.457492110188245,0.507340225695917,0.0636854394022372,1
0.154210021243185,0.753587676337773,0.797754459130117,1,0.0141952639460463
1,0.449487695028221,0.157534949630862,0.925369795755508,0.00439265905215058
1,0.0903805807341062,0.155762675586866,0.423613270172772,0.462909641841744
0.886145357216082,0.0233543740054973,0.757496189908893,0.824667850633908,1
1,0.106299740704647,0.296688124987178,0.00388795155427041,0.220884109215692
0.348888552946676,0.0101030846356748,0.544301499231853,1,0.374192933105912
1,0.0721381152431645,0.457648583006799,0.0197253807470865,0.689280308352073
0.0911529756388927,0.120319439647002,0.744656778817694,1,0.581993027345302
0.0712854283907167,0.106850477180909,0.0860800222672032,1,0.642095525913003
0.296755069036551,0.00750930121202245,0.263213131383773,0.482054734314706,1
0.275924922899636,0.11261248680715,0.0675376089626922,0.00671999463380852,1
1,0.16942135129163,0.0642567233923538,0.471781138984101,0.000188089275457678
0.000404357549507325,0.269818111612705,1,0.254221165585138,0.298852114318036
0.0735271444077585,0.00282185052594519,0.266292223675219,1,0.016503892737079
1,0.127802382372984,0.34046018629698,0.576190077196058,0.286444275998907
0.354902389006176,0.568181333473017,1,0.687880693400096,0.039240154163388
0.730559629195871,0.0119194021765616,0.574946762563843,1,0.767274048113192
0.143778337839673,0.0815126774240454,0.127138752288961,1,0.165484637133839
1,0.260486526701278,0.0421548046937426,0.518248503819389,0.00270680298397767
0.0273531959798131,0.232524492939243,0.410629400344686,0.285619407932621,1
1,0.0866680840121775,0.811470565805079,0.0783390791662267,0.466545058687855
1,0.40466056259463,0.348429849263423,0.452334609753544,0.0674418862045841
0.560311118732458,1,0.971228852123055,0.750613288469539,0.819941384659348
0.430582370935737,1,0.400466592456557,0.232406156667311,0.066847797047797
1,0.195314755979512,0.172482430438055,0.430418431243511,0.373330610222842
0.0193555786372054,0.0608361548762456,1,0.0152879216759826,0.717578210794901
1,0.138579886537419,0.0387982439408739,0.53817015245913,0.000806515745752421
0.0765213815596234,0.105420789437653,0.0797590869298797,1,0.448733782611542
0.183042144996575,0.139579810577937,0.382011126625684,1,0.730602955335266
0.292350435062822,0.324133806412946,0.619780810816701,0.779366968897281,1
0.167944186838781,0.324613228113774,0.0609957543056711,1,0.0245623545068556
0.0584741004450378,0.244022943588293,1,0.0460113651988563,0.605256470320812
0.148945165088185,0.12431003209576,0.0291247863713757,1,0.340886372759661
0.012379896844878,0.166043846803086,0.353573972000744,1,0.253600769411073
0.541331591300441,1,0.0760935673140412,0.541469262635087,0.36436516203792
0.0505567523487231,0.252091258569672,0.590367302186238,1,0.108315607538485
0.24197140992571,0.0499715490671971,0.816100588774833,1,0.443549897074598
0.000540158729975589,0.179438479323472,1,0.953781211397274,0.0655581700845504
1,0.664690035229246,0.745838705461359,0.65329045564654,0.0541317353846038
1,0.179307240130347,0.34660869478498,0.0672372133868668,0.271546553802003
0.653064596690875,0.276356747725627,0.186542757153128,1,0.157977923250599
0.256517554815104,0.0728548650220464,0.371599207007164,1,0.972541216331984
0.780306851726127,0.795932946434445,0.560972627345657,0.36931280353722,1
0.264986534275071,0.434520326795818,0.0482896837176124,1,0.400851021123745
0.105842797785503,0.213168892967395,0.269592054429294,1,0.174504449372798
0.253222060146802,0.00207941505999184,0.523865172525017,0.0449504679205731,1
0.0195715452175437,0.0256664585642648,0.0953303468730077,1,0.121055178330587
0.463243474202086,0.0850772329329892,1,0.464226935659642,0.411635611290666
0.769932821281234,1,0.448162220755406,0.613231160491553,0.836380632517083
0.551604751968042,0.0102190910536806,0.38764629918611,1,0.000849649633454826
0.35269118283024,0.0992318542528738,0.177244244730988,1,0.0758575683033971
0.000413050622576249,0.188324810324269,0.317778508887941,1,0.0279479567995773
0.548457160020619,0.115536996400221,0.430949069908709,1,0.152663919237329
0.443067914735572,0.531171589732161,0.795509682521357,0.0664552369385091,1
0.176679353499951,1,0.130965771336215,0.827322122003782,0.0708649455004736
0.86516778926057,0.503998070045312,1,0.634859150570825,0.827399384523685
0.337373434154813,0.129003699898744,0.193391037452794,1,0.371251868662472
0.0687082964977832,0.0294125396966919,0.590855807839487,1,0.1150082508839
0.14079453026034,0.042538165681873,0.181544835398079,1,0.559211984898673
0.377959157621691,0.000441388441908526,0.654292717808681,1,0.138039130391549
1,0.0616390637084911,0.169459713905635,0.701436541951618,0.128193304271862
0.107379323603081,0.0564379155998178,0.00871449913832146,1,0.130796137494817
0.506102426328341,0.11712968946022,0.0153855801597831,1,0.11235456062243
1,0.224366722108592,0.0416547353277368,0.862956427936225,0.288230891301325
0.112115346793651,0.0901078864101228,0.209033340287782,1,0.0255510021189852
0.437138070518138,0.0266489379258571,0.74759029570811,1,0.299522072009282
0.210412100110296,0.148351803542338,0.45521126751613,0.0667531651749842,1
1,0.12924872732273,0.0635878426141708,0.21508012132346,0.00552088720339218
0.322057754925301,0.0847495592247019,0.248793684769452,1,0.39025300075831
0.00675195390800235,0.220698159411962,0.123438405525547,0.0101537639364906,1
1,0.398223144338376,0.103449602131418,0.00908452257883744,0.076395636262908
0.259317694036262,0.00446597240348403,0.149160603522483,0.0454506560486392,1
0.28426732076101,0.269005480526037,0.0799806141480766,1,0.0763806562236309
0.314832761133481,0.052191751352565,0.00273570666940943,1,0.0685142809097789
0.788168837085396,0.183092255328511,0.191892233806372,1,0.187662297755996
0.0344962744849406,0.587476292420804,1,0.184242805375538,0.801747535611028
0.213709072552579,0.0646226065813675,0.343083567426843,1,0.155082150352371
0.146365891551989,0.312138874750729,1,0.809135566307256,0.0601480660018903
0.0792067518159298,0.112660568831171,1,0.697606735628062,0.0946493374781086
0.908387826624761,0.275227547917034,0.169982148635827,1,0.0217151206025122
1,0.603678331669628,0.234472270431379,0.844350732174094,0.118632108359133
1,0.0650700319109157,0.371260249104948,0.00283935827975649,0.405897156242158
0.0282983541924465,0.205823502413842,0.148559040801828,1,0.523676088470094
0.0107092451881802,0.371533307270649,0.0765836330205522,0.507026863158084,1
1,0.0427967075658538,0.0515317337907425,0.227735167391446,0.431626512981602
0.263448613723029,1,0.0597180622931887,0.90707429428199,0.284833960826497
0.204071631366243,0.372211465052295,0.210718439092265,1,0.482443293313528
0.388095857354932,0.0183786064559476,0.662553919937657,1,0.0917177136931437
1,0.106542983564161,0.353269875448844,0.0746950224921623,0.552100412922495
0.0721550112999936,0.160588082577593,0.038519871578469,1,0.206782957943407
0.00512868503328118,0.3348924581929,0.336959460901936,1,0.244922617188888
1,0.095380947068425,0.163251184853475,0.627706336196246,0.0313505014473812
