"","X1","X2","X3"
"1",2.27835939282619,20.7624546717208,10.9131330829491
"2",3.37719958655941,14.6356906609187,29.7649294678119
"3",5.54530105804702,25.2914222457475,10.1357421393717
"4",2.89755167316291,13.6935395198751,16.7028242024617
"5",4.4067509542457,14.3026114575558,17.9745178154224
"6",7.04562341375769,17.3442844134678,12.2591397628667
"7",2.85145281468956,14.191370428209,43.5665830879778
"8",5.30057128323516,15.4450595980448,30.7155785406922
"9",2.7434768667011,24.8282590168304,13.2830283982796
"10",8.80723044013049,19.3989295822947,9.68996517355994
"11",7.2814360243668,17.8936229142805,14.6045048083078
"12",4.41384716571934,14.3307112968452,11.5073867825776
"13",7.48588340097755,19.247397634327,5.30669659778855
"14",4.94560113609346,14.6025897745215,11.3770471230868
"15",2.69259609642905,11.4483437685839,63.5738580564999
"16",6.20253431545962,15.6004206546446,11.6333147745446
"17",4.39666105695974,18.4329943520455,10.1804432681888
"18",4.38095647457304,15.0078637940746,16.9156688559612
"19",3.86617714403747,20.2513832146577,13.5287010060353
"20",4.72526109621614,21.6876434286329,12.4101853420801
"21",4.27310118968365,17.3097040780566,5.68947646909016
"22",5.56401459640518,22.9670120237586,3.50547429192302
"23",4.15222559354327,21.0500740198793,10.2629177929602
"24",4.46309963290043,17.299960031616,13.2165232070222
"25",4.12236437945642,17.5486902939154,25.266976855073
"26",3.76419369532189,15.1588976114498,10.4234227711885
"27",3.75689844167083,13.4186751380732,15.3745148510903
"28",3.97528856746365,30.7031648765084,6.22097090142899
"29",2.75061469245899,11.0010720149424,29.3648967135055
"30",3.60038012999655,18.3682082660082,18.6880440277639
"31",2.78746266872541,14.8199479242976,10.1349192055254
"32",2.95102520688447,19.7308275203472,11.4166806975732
"33",3.80031171801707,15.1417772395343,29.0531424590024
"34",3.86159062346439,23.4408140394494,5.63055788812158
"35",2.3544193698652,18.9573393396462,9.40552789171997
"36",2.13585158026278,15.8209952843946,20.574631802098
"37",5.18122241797401,25.1633064617227,13.2608877571676
"38",6.39449663119402,24.2402438453322,10.0084692326639
"39",3.17158475798206,10.7441663314052,16.4242212854926
"40",5.15716524725177,30.5865262880672,6.53863656739524
"41",3.73744684238702,30.5584284871183,7.92373853247267
"42",3.551841861163,17.2314914209975,11.9552417785226
"43",4.62633392274736,17.674703968168,14.9866135612579
"44",2.96290730681585,16.1941033267193,10.3848427016674
"45",3.14523193463417,21.139425780608,23.9581808603745
"46",5.83513923219405,18.3045601927999,9.61965549920076
"47",3.63053266326132,17.475767076863,13.3016921886552
"48",2.47553176455707,24.5677655446269,12.4932428241686
"49",2.75230996901478,23.7882179288572,7.24495106071995
"50",6.4367538366409,28.6279649288263,8.4049681699949
"51",5.13932441380055,16.8895354959094,12.9533349214047
"52",6.13167692393359,35.1284423078228,5.74656541266059
"53",3.9659481950945,21.3759655992874,6.75048039776504
"54",5.35182025208826,16.4583170612645,18.4327039730695
"55",4.47854867047031,25.6756316998299,10.756146780265
"56",3.3825497112419,19.894406557737,25.5824139328667
"57",2.93079212146535,18.2569579289685,20.7880809732103
"58",7.41416301545504,29.318915859036,11.1942299351826
"59",7.11586815755271,19.2825755923001,9.6619419716754
"60",3.92710165043697,20.5633792767468,11.9582797155532
"61",6.89043986444987,30.0216137910274,12.1865470866851
"62",3.26416875667411,23.6948072223655,9.32925348218362
"63",7.38788014111333,17.2320471316857,11.3961898802785
"64",4.14755139081051,24.4373350734842,7.40648456341397
"65",2.72379965537755,24.5719184454237,9.08364293634491
"66",2.42121486317734,18.627837221981,12.5757657852854
"67",1.56291800514759,11.8936018642442,30.8411500278096
"68",3.01976602478848,18.128487740138,9.78671408800452
"69",4.25878742285919,15.7065642834645,10.4815096744929
"70",3.55926651214861,24.2303396316057,13.7520234924151
"71",2.17196121478191,12.3328742196586,37.559106781997
"72",2.25025862166303,15.9115252040636,29.4478479089844
"73",1.65805519697831,15.0178557173952,15.3709476176011
"74",2.56871034676846,18.0037326392192,9.80116064931494
"75",7.1682806395674,19.2161895638587,11.8170897943874
"76",2.44632068275684,13.3604731509024,14.5934236240911
"77",6.66294741178805,18.7932732735574,20.6698928015979
"78",3.34021024174481,18.2566685079076,14.0744041414217
"79",5.56548440321565,24.7266930780163,8.40325438479811
"80",1.92107868251348,19.0860703101766,7.34501661269932
"81",4.94214972427332,23.738066995133,2.81731272621286
"82",5.14459498305874,15.280173747593,12.5494465538553
"83",3.48409554134239,20.7263556467451,15.2842616111047
"84",2.19227034349805,10.9405662967243,39.2912332409914
"85",6.03277305224295,16.0912377285502,7.10828528646883
"86",2.9332915844274,18.1014423422895,12.7105562008355
"87",5.15457232631522,18.4040427275955,7.15630657102089
"88",3.65399560079116,18.2344120203686,15.3549012773043
"89",4.63034813958969,21.1636081463644,8.3303816720461
"90",3.53063067068133,21.1471929554504,16.5605909873185
"91",3.15452462094181,25.0564391453704,14.3749602687749
"92",4.08523483696707,14.8149548491129,15.8786080145323
"93",2.6343452758958,21.0444517935035,11.8976999210853
"94",5.20703512641414,22.9637437650307,19.7195532846488
"95",3.83355629760715,25.5447303288541,7.25175477582441
"96",3.4927801447792,20.2378792538648,23.0586623771814
"97",2.41135480873475,24.6841605776417,8.09109196148383
"98",3.03960056087549,16.827468786459,24.7879176912633
"99",4.27866522665076,31.2422480647066,6.68536777780873
"100",2.66471926453289,24.0565658949206,13.1439672128145
"101",3.58735114076575,31.0101068950402,6.24422038908481
"102",2.75373988315194,13.7538767874605,12.9862447847115
"103",4.36996255132329,22.1242152212193,7.74318131344481
"104",3.2765550897158,20.7169414622008,14.7911349363403
"105",6.35920432766066,22.3132232275374,6.53847367751155
"106",3.049088134066,26.4513920650788,14.7888146552175
"107",3.77544065058878,13.607438436522,10.5697868674979
"108",4.77226031974524,35.4896805443162,3.86074768374838
"109",4.10784247989513,18.0327867516304,16.1925986915783
"110",9.11148968863131,18.5646417496763,10.3896912839255
"111",3.6281963696146,17.6727200535083,20.5302853347173
"112",2.64771739600397,18.0226487065793,17.0731245930718
"113",3.78671781061048,21.2999267623466,8.97634066810423
"114",3.34928923920906,17.3523263212258,10.8073788437355
"115",5.42187309856843,27.2346837287484,5.987277032582
"116",3.44538868779164,16.509893333591,12.1989245130991
"117",5.56337402141273,18.4238127874642,8.47042848977054
"118",2.71286806245143,23.4680224314032,13.0367716001839
"119",6.5949674980853,14.1335346647065,5.33121141100918
"120",5.69408976722278,11.7340606797021,12.0683521536537
"121",6.42603864251338,12.6521755578599,12.4295949802482
"122",5.07983490382297,14.7753902451764,8.39734523027631
"123",3.19569321594564,18.0293434247466,28.3332604114941
"124",2.22742983854606,37.1400968000256,16.0538729527693
"125",5.47496950272369,23.9883587133267,9.57656681362962
"126",4.38571939615064,18.3377573003089,9.52361676364083
"127",3.55306111912058,36.2156421260816,13.2996333471006
"128",1.98981950365435,22.6051345663463,21.0919909352589
"129",4.28797169864823,8.37513842557616,48.653902535811
"130",8.64870545441046,21.85828050826,6.66234955775792
"131",3.00690818275183,22.6711644873663,7.8275601621493
"132",3.18686428658627,22.4333479183652,5.49430668956887
"133",4.47672838643606,17.0579012020623,7.68692991572778
"134",3.94227408877638,11.2062941194559,19.6297679893027
"135",5.13087761338545,20.6229817193085,7.65479825117168
"136",3.35748768085196,14.8324171857286,13.3538835151777
"137",2.43948900861198,15.7943219627928,13.2288371642933
"138",3.99215232784723,27.1805292689837,5.374695296561
"139",5.13454847229172,16.0218882152578,12.5974864711777
