theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9
1.0435454159069404,1.5421173650823343,1.5292522660609809,1.114018553596233,1.376209750043492,1.1506497732207637,0.9731727075741021,1.2032935281073842,0.03452736934448957
1.3965502196908686,1.4066638092748023,0.6206511086604991,1.3590630734274185,1.4708615124499764,0.9468529630771172,1.4487430361269271,0.44499920375292207,0.9920732430470315
1.5289065756596063,1.5573388083493498,1.5262246245508382,1.4160257571480888,1.4864281653346287,1.3067119373541822,1.290246577456894,1.0663131770089187,1.5348107213198845
1.5293796493743403,1.2714401009564043,1.4608876583055008,1.4934265212329172,1.243353948353787,1.3056648247431681,0.4214148686864974,0.7834919861358834,0.5304802344173387
1.4723699955237322,1.1572122026501568,1.4746031227895107,1.3513911541608103,0.8117630908579478,1.2060763593863615,0.2139573214322148,1.2382211723182752,0.6488685517074103
1.5000119207710136,1.3531375840297368,0.6171902527946648,1.5701758830439718,1.5654054483953332,1.4705576516466132,1.3089787750335162,1.2820561360627385,1.0874145124898125
1.1178313543475256,1.5100243334164882,1.5055486774820623,0.7738284455642265,1.323997275380524,1.2793343847919658,0.5749492803287793,0.9035104719110997,0.1252799549662097
1.520089348820445,1.4382133793473195,1.2276179430854113,1.5450959660100503,1.562145015876197,1.4660549318384948,1.3745013372555266,1.5233798908502045,1.2997671813370313
1.546439064473678,1.4774790262480542,1.5595895043635613,1.4030387270110904,1.0393460564088386,1.5089298514023268,0.14252092020528095,1.4337056923696843,0.17302683639028207
1.4959723341070137,0.8790264932147187,0.6598747593006532,1.177120153626731,1.5208126189511622,1.1864361650559585,1.1905964513861382,0.2785630304852037,1.2387551259586211
1.476060743960663,1.344741518155189,0.7170678795849426,1.353482704431029,1.570788760367976,1.5699044069989505,1.404789964482544,1.0536557263539115,1.0993627091971834
1.545722183288503,1.149721448474298,1.5235344767669157,1.385264720910641,0.8674302770502277,1.3358210303779225,0.39010727384920213,1.503118685925241,0.4949208412734845
1.306775880333196,1.5699792721633725,1.5602608067445507,1.362371917317771,1.4714749965724396,1.4887259344094046,1.423780395819454,1.2473602473598229,0.04426251412614528
0.7711268922102923,1.4915664464474387,1.5025660202006166,1.479970968208909,1.419536037744907,1.236171780477432,1.2663196918292459,1.4808255334821583,0.04936066224893113
1.2351874865658452,1.446164281787683,1.5466531747347492,1.4008821089443806,1.4911109386042751,1.264079744080505,1.3987678970958137,1.1295904420257898,0.0443023091828687
1.5245438652908103,1.5704960030528743,0.6721326281728851,1.3797513875369425,1.501351278320602,1.311368375405862,1.3572300530193695,1.4141876877776944,1.5337416105446526
1.2280725202922087,1.5431310322870482,0.7545528624485652,1.1000438440220743,1.3912660536370507,0.878184891063528,1.2686618489451549,0.5444568642355974,0.9690693251964602
0.95504347603948,1.484743629094198,1.4706262616372752,1.489557104175535,1.3570379099603362,0.7385136555112232,1.3257334495564037,0.6755296769448405,0.3400068429029036
1.523580972574939,1.4599460863141904,1.3299790393206885,0.7316109300336475,0.5180090848395198,1.3676029204392053,1.4738279341320082,0.7218310795375318,1.2065952404184834
1.5438902259337703,1.4149515213504094,1.5275436426147566,1.4206628604443836,1.4244701089559824,1.524611341205062,1.5493724861225557,1.117649538997063,1.3620365186832577
1.5585327202561479,0.8731601292309615,1.52101346485096,1.2549719758872802,1.5248417691478788,1.5197932361294715,1.5313571364531249,1.2652690679804754,1.0190762242695381
1.5249823080296605,1.3802717096555694,1.4601623682184823,1.0838432431480696,1.4220647519251404,1.4975657337260604,1.348287638068638,0.8744576522685206,1.5151627649010155
1.5289426752720494,1.4762951007233573,0.9742159197158241,1.5615947253590698,1.346370640443425,0.7067165208245506,0.7530762081915258,0.7613623201371381,1.4209560155661687
0.6831920690554932,1.4494373808642922,1.4918516028118607,1.2094423555110847,1.4044849607288206,1.400023835397012,1.412369014869045,1.2487142503573583,0.20600454128833776
0.6535200811722078,1.5632727384332947,1.562639849675426,0.7308283177362563,1.461401167620546,1.3690857223696486,1.1992215380301665,1.4148451168345202,0.08821977554505052
1.0075541093539042,1.4033540856456002,1.120693038492644,0.39682102889668125,0.8965628167831076,1.5706223811386257,1.1325061334646203,1.1656865229661932,0.12632742202707395
1.4902400380727523,1.2441690238555152,1.51204538121458,1.0514739083636673,0.990672224491537,1.5165348373101672,1.2691763763397905,0.5437476506183035,1.4117088216928724
1.5290084022910888,1.4155379080169537,1.5703411709559096,1.4711626351947353,1.001243893916135,1.4312363876120673,0.330222838784695,1.4750475113479198,0.8926948091640707
1.3263026120666588,1.5370814500361272,1.5574511408793599,1.3346333729973574,1.5473578723670762,1.3107013282582665,1.5286046824263002,1.397959258350069,0.05367363607331785
1.324479708624226,1.4721699017917689,1.5615391301682175,0.9101160098722147,0.6861516896070305,1.2978781906183836,0.7521526619641069,1.3453436775976548,0.027710537344705057
1.2543166417578067,1.5202623124540133,1.453672896233821,1.3447496475562188,1.3509170326816464,1.468992307509706,1.5402385516342405,1.0512277407908999,0.3975375775260904
1.5560558295048268,1.4591536191294334,0.43703966729365756,1.381567513817352,1.1469759774541248,1.1324358949717594,1.463675707055938,1.165759472249393,1.032279457012285
1.3915992912999529,1.5501874587907658,0.7894692560769251,1.5314692873197073,1.5664350150298867,1.5571371085699104,1.508468641869421,0.95425778370716,1.0799077971604665
1.3918699320695564,1.41156388111051,0.8975506160565409,1.4186235146619377,1.2719294901080942,1.3359020345445773,1.3288563487064946,0.8751728510914781,0.970415133112235
1.457720055223813,1.306521636158475,0.5849085046652353,1.4691774743940722,1.0707890176146764,1.5325031854425604,1.4648650867875836,1.2409464155393748,1.4480030016610577
1.4183957739439481,1.4326033848517739,1.0505632014052306,1.548602831464665,1.5687051137607997,1.5598974883577195,1.1869582913116925,1.3121385259950398,1.5375235583595523
0.6982016029780311,1.4579877063183189,1.55347503550266,1.3304989495193515,1.4865033505079472,0.7948954976670461,0.8493446098147204,1.2320339189626142,0.30579563284241845
1.5291733632708433,1.495287246033932,1.5705316523637198,1.3236554574434236,0.6483990608966738,1.3980855153984808,0.4698998847500397,1.4616834325938688,0.671054910040996
1.5046860251886796,1.471623213801053,0.7172111766032081,1.484403665101396,1.5470438804291005,1.4211620880806073,1.2097097301865147,1.5063675030255683,1.3175600577164432
1.4913704031825736,1.4172902662722036,0.9409140205086622,1.2989331992814783,1.4304689553866339,1.3133424187389167,1.4447533615241637,0.8434329703279099,1.015897938845159
1.4535523039048308,1.4697276025661599,0.6373100089278375,1.568651213865177,1.5417546538922695,1.5443310274884923,1.328955199860574,1.3153572455387663,1.5520260652473425
1.5575580988132993,0.9029374288456449,1.4416358229667727,0.7244042087300819,1.3190286875448514,1.469719136468156,1.4629101336505117,0.867349013621245,1.5502793957342134
1.5064103363187724,1.3913350820236752,1.533225435340807,1.2736757571801822,0.4893872077247638,1.2409481246431358,0.5442355778295992,1.5004383435897284,0.1976988184474151
1.5564301661065205,1.3718182946713637,1.545144385747967,1.186298342176315,1.2348163790002868,1.0521240236915326,0.9311704376208602,1.5417982598453563,0.16863412164545527
1.4961378173405973,0.8844339377920173,1.4785727753926337,1.2183054540253118,1.4251943075640128,1.5209820241882042,1.5238667557860555,1.0359104348699764,1.4351447296350877
