"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","cats.1","cats.2","cats.3"
1,0.121995319415857,0.067009993611885,0.029715380572554,0.411609826213293,0.965442968107486,0.030396304743063,0.189575103123432,0.405417628682738,0.321758510252183,1,1,0
0.0820668975233007,0.609923426432705,0.232663556327569,0.753406337296897,0.859222285683139,0.845997000172916,0.0630627216230259,0.201699696102836,1,0.382624779333114,1,0,0
0.17392550123359,0.0267346075451134,0.422952049029804,1,0.336054887107636,0.194323819957668,0.0792162150360567,0.00546209314376401,0.29476237251143,0.491785269664552,0,0,1
0.0134291814535168,0.000583247275959802,0.300545865832493,1,0.0899685026631661,0.00564800201673094,0.525521325474875,0.454653666337309,0.115184339080473,0.153756714305117,0,1,1
0.173865663569461,0.0824152577039305,0.153269002007758,0.079148063190175,0.225748560879955,0.038991411784826,0.112089677728585,1,0.111412786728031,2.45978840500539e-06,0,1,1
0.236228290698347,0.0796120827806194,0.0232446713525024,0.14207140721826,0.295484060708017,0.705303108509442,0.343402027793595,0.121300461790916,0.0183307754099027,1,0,1,0
0.149884947975038,0.41577451492559,0.194816670213332,0.638994861973012,0.860613188635406,0.120908932600843,1,0.61514310225839,0.644849175158857,0.284757208150999,0,0,1
1,0.167201165916105,0.00498985048167131,0.0175336965874901,0.448539764187559,0.402756176960104,0.21015751297928,0.752166220697667,0.242815935108496,0.185465373853441,0,0,0
0.119176416764214,0.0925197880920944,0.362159525333762,0.190337613924413,0.108030857364515,0.0135016350598282,1,0.425867530624878,0.517135816849967,0.0846493115862855,0,0,1
0.139550298106247,0.0504084141233357,0.131721881662121,0.812708035065371,0.000131567507157537,0.000949461074526797,0.53230392697915,1,0.0693445908762369,0.0765288046496968,0,1,1
0.469200990037544,0.433302395790906,0.0108191422091293,0.397860331747165,1,0.865702575694841,0.0378917495240973,0.468548884487166,0.609762210275619,0.0920873023246307,1,1,0
0.351444206749948,0.0145055800521242,1,0.867858336805254,0.241373800979922,0.000114034816458664,0.0272084271457376,0.207911357873063,0.822104033588828,0.990335716647732,1,1,1
0.101195892408052,0.00829018348342826,0.266681322039469,0.112637466835599,1,0.785606460597654,0.999988820928551,0.659901858235683,0.0935556231791735,0.914159943507338,0,0,0
0.0368532751270167,0.700952079928761,0.714213161444982,0.5829553602613,0.0110466776051864,0.499418993016609,0.00243209986874536,0.0549922130054621,1,0.544138054853883,0,0,1
