"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","cats.1","cats.2","cats.3"
0.374176678506735,0.310643210008924,0.154816042150252,0.677774156503199,0.262723754857224,0.106375460400984,1,0.31625846537841,0.425526064084202,0.00510131798219354,1,1,1
0.761585736246606,0.0220415566260396,0.621035944987037,0.102689789286967,0.233755046257957,0.0643057168256076,1,0.0530244935811834,0.493426590615088,0.0710638090280838,1,1,0
0.203981779821428,0.0153796136204056,0.343033324024901,0.18443153388725,0.378180811520662,0.186211134612737,1,0.160261011722605,0.0980539075931372,0.0494985127058893,1,1,1
0.34296480491546,0.187728117996426,0.548756337323288,0.332020167008645,0.44763585417295,0.0401208837300722,1,0.117009831355392,0.716930094530501,0.0596814785462462,1,0,1
0.658074644436302,0.302356906015001,0.0262639583500163,1,0.0221975385836875,0.0108651218556181,0.221654349817043,0.119464132942357,0.093739827499649,0.251496770202331,0,0,0
0.588376124467341,0.121688487509807,0.285601306408416,0.189833012388344,0.245423953837271,0.124104427770842,1,0.932616674578237,0.00176113898929422,0.305769869236503,0,0,0
0.261296603678958,0.00568775737185621,0.145696638965019,0.0216107560764004,1.88235267530376e-06,0.0332200419331173,0.19059714629642,1,4.14773254222637e-05,0.0934171166706922,0,1,1
1,0.694056264025232,0.388511587253323,0.414111384925005,0.213081561676341,0.723485726848667,0.0574804292049646,0.143014355946706,0.765364367655541,0.149807523715345,1,1,0
0.50367014877357,0.0641824690545064,0.0610177332405704,0.220982134385169,1,0.417213988302276,0.00546927449248271,0.0980822854389235,0.171267544522148,0.00657890581660362,1,1,1
0.215023057414415,0.354703938124265,0.0038292131047767,0.349260385468775,0.693255144969849,0.00508234673745298,1,0.108707289097768,0.208979260346222,0.593438376792884,0,0,1
0.514765270746246,0.0319041557455554,0.0840997672627166,0.382624863098785,0.707161970597345,0.441129964593233,0.0407650751227146,1,0.217929726019988,0.199248913174703,1,0,1
0.0690877669220395,0.0876836402399819,0.320521750250243,0.00780203622941581,0.15562356686388,0.0752015207538171,1,0.0257308956084345,0.0703320392633164,0.0473743833236158,1,1,1
0.627137605333393,0.621738229059201,0.0969932682033358,0.489952134529189,0.0348402396466126,1,0.00491147948936623,0.018185786513064,0.369677331180297,0.241821005069105,0,1,1
0.785609807300502,0.332871386093662,0.561783771340284,0.127499050598986,0.083802040771111,0.0730176766320201,0.817386990205922,1,0.000411057072944768,0.282785125115834,0,0,0
0.534556255968984,0.506467037329018,0.170636597591688,0.366935552505951,0.117420358303387,0.353909234662661,0.0278449401705252,0.0176781686549207,1,0.028339357027726,0,1,1
0.142395058218062,0.204304251616807,0.0241962319249178,1,0.15762448792275,0.00606163226190842,0.109911674608239,0.0914458844036845,0.0870354470942371,0.182910830699926,0,0,0
0.131383951238604,0.0451576951355732,0.170151086991796,0.165096079206638,0.129959525168884,0.184664762597433,1,0.154823313904382,0.0263953016706002,0.0782362772993443,0,0,1
0.245350968989684,0.298265400544203,0.0424612495577467,0.230294837623775,0.0472733326334236,1,0.0675273279630039,0.00954403947027657,0.297060269074364,0.179701070039392,1,0,1
0.0937299046676321,1.96209140917164e-05,0.0596974433155423,0.329917225965951,0.792608626817761,1,0.170617403315085,0.325464183935956,0.0521523952418228,0.00135397874353032,1,1,1
0.269511094559896,0.707202089538694,1,0.371458749906898,0.730329382933818,0.736995390475727,0.000258020532641528,0.467830148384166,0.36269807506479,0.253197570342845,1,1,0
0.392381067300205,0.0763966188702618,0.169152240517669,0.426830084795796,6.31238104446241e-05,0.0336871925860385,0.58596194977438,1,0.0831499976365904,0.077723521429599,1,0,1
0.34992139395891,1,0.0524058263135263,0.517067976602989,0.358724776948268,0.169734015102687,0.125285034531382,0.482670430406051,0.0209413927859322,0.186109195663769,0,0,1
0.31954223202501,0.220599946345408,0.446505530023713,0.146298351208027,0.544622412388846,0.0323904350300073,1,0.179911508007214,0.33318854954832,0.0413051971761072,1,0,1
1,0.117010749603317,0.310417453737666,0.679765451744448,0.37332030995009,0.348067462865038,0.613823762488492,0.825623642627324,0.087116596080915,0.371569679627403,0,0,0
0.0615770756434771,0.0308414640350536,0.168213887325933,0.0561008264561695,0.225507099144175,0.00773519658449471,1,0.0727576071980233,0.0916653818709536,0.0101353642898476,0,1,1
0.0101540916477512,0.951775671569004,0.141710040354725,1,0.554598008711345,0.0750577934776744,0.279337553157094,0.178554823205177,0.149879905283921,0.365236842665157,0,0,0
0.754649281997843,0.0158507100915712,0.153745253113772,0.0945813771049508,1.44192116235486e-12,0.0569200178899032,1,0.326707046968612,0.0114920814687664,0.317130458377844,0,0,1
0.133650138256308,0.0512615466495383,0.141399603397429,0.15339073788785,0.0783766901339985,0.0196869749842107,1,0.0242557715710027,0.228723191099666,0.0495508908346329,1,1,0
0.632272474293406,0.0154719816830401,0.0426991451083102,0.323912675760753,0.00933556943218505,0.101427247375728,1,0.708549408671211,0.110488340108551,0.0796183859376097,1,1,1
1,0.113848164546648,0.356254217967144,0.166657482504561,7.85930017674414e-09,0.0905564496463706,0.836920406558957,0.0889583953726154,7.38044047177965e-07,0.0515388938372265,1,1,0
1,0.0697748991995608,0.302671104619538,0.374877138075223,0.136108851093345,0.232862349815805,0.441879660477327,0.510097939754407,0.00093365095170949,0.29181469923239,1,0,1
0.0499693951469145,0.080140534834113,0.0924493687163263,0.0502753238798122,0.336454396627628,1,0.0554045691024605,0.0239315987494438,0.141761336281405,0.00985588004268587,1,1,1
0.175390643113867,0.0223196727392149,1,0.335244094941727,0.66965071985583,0.360654787505595,0.000460308584456467,0.0661407635055136,0.199029530798163,0.000767282162057597,1,1,1
0.310613178447741,1,0.0862160264518151,0.708030039164305,0.303569520891473,0.0178812064053494,0.175033049893334,0.309899202048574,0.391099639717516,0.696077830293747,1,1,1
0.673718865618637,0.857547437284093,0.62002165032318,0.440987018476862,1,0.397089853924755,0.167915876695636,0.321592315189498,0.00159835930707007,0.901234888935521,0,1,1
0.608024982193896,0.513068041036705,0.464089875233562,1,0.411306617560978,0.0249234950974013,0.81427831022985,0.179085444352844,0.0928964928937337,0.0664067604118323,1,0,1
0.320716754061585,1,0.00194174105815919,0.848300119578988,0.458834565122803,0.00745446164742138,0.127835750493588,0.0811886887130877,0.0143228365064277,0.0173002591341129,0,0,0
0.556010597211927,1,0.177448937953257,0.473956833421728,0.398218825788826,0.864511065571258,0.0469422982603269,0.0579370688998694,0.34026841766795,0.241795352818544,0,0,1
1,0.00867568146527559,0.21909091049732,0.203232408487532,0.0101293019901703,0.132309388289173,0.138673256358805,0.204687614948104,0.00876533818891182,0.218151719805911,0,1,1
1,0.556910482407284,0.0871846048662458,0.138442690139848,0.0322394602972363,0.797901118071031,0.0815619512311329,0.00553111688971456,0.0962375314955817,0.165736719488086,0,1,1
0.760656346784765,0.501334907882072,0.229045156303982,0.82930042327355,0.0256527226424571,1,0.509716456139263,0.0155422053131458,0.530470698897604,0.153903902151173,1,1,1
0.337517131308221,0.0712886457740943,1,0.918544984293679,0.724759685240894,0.0873961394627407,0.890715812922326,0.322790964321232,0.446009810167986,0.0126396598916808,1,0,0
0.239160370715008,0.701705276901195,0.0021413031519646,1,0.379781216830404,0.0562140389245924,0.0839866125926573,0.203884025653584,0.126193718488764,0.0367154745616162,0,0,1
0.0250338167930563,0.00469555578956789,1,0.490460887758894,0.350915399733168,0.323074997462782,0.000118408848282683,0.183099239630743,0.311942981127329,0.149610713152545,1,1,0
0.522410134319363,0.0493200971488073,0.64739650421558,0.575626332542467,0.000208959610109993,0.251380046457485,0.907454036147073,1,0.00160034077386336,0.0346251652319603,1,0,0
1,0.0535728938102653,0.277011528088413,0.178988190131631,8.99389135357088e-11,0.0456937697844212,0.525947271717856,0.223821856870541,0.00392248702296149,0.301613432808052,0,1,1
1,0.111188256769917,0.283659292608357,0.299732132164365,0.0309659535799825,0.0492936716136254,0.187608302690077,0.665189084627444,0.0683339623138742,0.11312608928672,1,0,0
0.134636996109234,0.814329981552551,0.0971421097192276,0.613219621512202,0.0301310910262989,0.130824933223612,0.0710971086192074,0.242555079838688,0.061901076754474,1,0,0,0
0.126618690902769,0.00260905306639189,0.0563160587947521,0.0352714057437063,0.207587269950353,0.0128839700688391,1,0.0643703419200391,0.0750707238417007,0.096836495632533,1,0,0
0.616758254851117,0.0501796811910345,0.168114150018963,0.363073167628401,0.0190154363463372,0.504810976181936,0.286995883052214,1,8.15296786456849e-05,0.0422841667758214,0,0,0
0.137488604115741,0.613325987860944,0.00345404933792294,0.963559387081495,0.149665547561829,0.0739734579184106,1,0.130614728756477,0.340615556352502,0.791216086659967,0,1,1
0.652831049465259,0.449726047496257,0.54733055145761,0.841418544295171,0.344748735251975,1,0.000347672079022555,0.342353595201956,0.196127858827054,0.0238056508801666,1,0,1
1,0.0646688628392166,0.117831169900034,0.491498403888677,2.16673765111441e-13,0.379432074906392,0.669131355457641,0.516403362637991,0.000216566592023087,0.180076880360413,0,0,1
0.584118804388664,0.00173255283877592,0.299352658636374,0.128370723081896,0.277098742108471,1,0.0521765110079918,0.101853130083938,0.149537849242735,0.101878178535413,1,1,0
1,0.0284060292780447,0.126203578046667,0.203470838796187,0.00464579460105594,0.000878267009384491,0.234511297935956,0.474465308627525,0.00665274989076331,0.121638943448791,0,0,1
