"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","reals.11","reals.12","reals.13","reals.14","reals.15","reals.16","reals.17","reals.18","reals.19","reals.20","cats.1","cats.2","cats.3","cats.4","cats.5"
0.374176678506735,0.310643210008924,0.154816042150252,0.677774156503199,0.262723754857224,0.106375460400984,1,0.31625846537841,0.425526064084202,0.00510131798219354,0.330816278618307,0.719861126942675,0.0131235265779634,0.370251494410643,0.100583181862292,0.163199137507365,0.0719907543325413,0.114400607665332,0.445116869137039,0.961535505212087,1,1,1,0,0
0.761585736246606,0.0220415566260396,0.621035944987037,0.102689789286967,0.233755046257957,0.0643057168256076,1,0.0530244935811834,0.493426590615088,0.0710638090280838,0.269003933211609,0.147864992775762,0.0115741408357485,0.142343872489794,0.00271791609509705,0.266269618823638,0.0941170872139865,0.288607539648185,0.0298802036534502,0.730785231654298,1,1,0,0,0
0.203981779821428,0.0153796136204056,0.343033324024901,0.18443153388725,0.378180811520662,0.186211134612737,1,0.160261011722605,0.0980539075931372,0.0494985127058893,0.0832890010875886,0.133807588940995,0.0834221770303705,0.200727259367403,0.0724206335572466,0.120262366213297,0.218746715552166,0.136559814735799,0.0322018943361286,0.154614304196867,1,1,1,1,1
0.205718573227619,0.112603859158232,0.329157304614939,0.199153715077706,0.268502796573209,0.0240654750554249,0.599824151864005,0.0701853228524984,0.430031985897539,0.0357983922509919,0.357764125819742,0.0984629948843254,0.0200286348620607,0.100925376107201,0.105144293647283,0.0273032638888362,0.146789477154779,0.0220501951458986,0.0114888096571318,1,1,0,1,0,0
0.397717903251549,0.182734216719319,0.0158730419631987,0.604365943307585,0.0134154363452368,0.0065665096194225,0.133960340215406,0.0722000533971302,0.0566531592723156,0.151996082762142,1,0.0126092510333867,0.621740309113371,0.441006819640101,0.012675799822267,0.00939321110412896,0.0841329487037497,0.111071781306348,0.462130033861801,0.206276684304448,0,0,0,1,0
0.588376124467341,0.121688487509807,0.285601306408416,0.189833012388344,0.245423953837271,0.124104427770842,1,0.932616674578237,0.00176113898929422,0.305769869236503,0.00187695541043526,0.226649032212895,0.123687667520693,0.00594829185474164,0.497833234590287,0.924287259169334,0.341315525273905,0.630989493525407,0.941233866498916,0.180572432499566,0,0,0,1,0
0.261296603678958,0.00568775737185621,0.145696638965019,0.0216107560764004,1.88235267530376e-06,0.0332200419331173,0.19059714629642,1,4.14773254222637e-05,0.0934171166706922,0.000252405836025027,0.00339050176488183,0.101201137012338,0.0131450392802963,0.0923186632585701,0.241644194953636,0.19157294638976,0.0179944253716644,0.111217605608549,0.0432422808135396,0,1,1,0,0
0.952824455415326,0.661313781797437,0.370183341547191,0.394575454822454,0.203029322963307,0.689354893685342,0.0547687586542596,0.136267575821493,0.729257886805686,0.142740272201192,0.314978976792668,0.503804009267373,0.201588141490101,0.289375157855494,0.20169272484131,0.00373142592742695,0.190180295722429,1,0.791740847655376,0.190280972401443,1,1,0,1,0
0.50367014877357,0.0641824690545064,0.0610177332405704,0.220982134385169,1,0.417213988302276,0.00546927449248271,0.0980822854389235,0.171267544522148,0.00657890581660362,0.201935968874633,0.0191899867132042,0.166773985398477,0.62718313529012,0.0250095839152075,0.336009768516895,0.109883934340037,0.191356727436591,0.0397434711792163,0.382632181235066,1,1,1,1,0
0.203009012991116,0.33488546413833,0.00361526239223335,0.329746060648097,0.654520703145334,0.00479837933315417,0.944126715675223,0.102633455825833,0.197302902714916,0.560281025637101,1,0.0429927610402851,0.00387458796552292,0.485402792803931,0.0399949261366076,0.0196230872700716,0.103024186668238,0.00430924619033469,0.581361622607783,0.171837130315263,0,0,1,0,0
0.348683712935005,0.0216107420519842,0.0569661956091618,0.259176493653356,0.479006404602354,0.298805771644759,0.0276128141497513,0.677364485816077,0.147617856809568,0.134964137621995,0.587535220970212,0.00386288058785665,0.33259209644251,0.513084505154304,1,0.626825210314301,0.076914765429443,0.505658885807576,0.347617968589744,0.655127874353266,1,0,1,0,1
0.0690877669220395,0.0876836402399819,0.320521750250243,0.00780203622941581,0.15562356686388,0.0752015207538171,1,0.0257308956084345,0.0703320392633164,0.0473743833236158,0.0157671587568224,0.0873661407459286,0.0423424520024195,0.027053633950344,0.000974132845430242,0.0758528535039568,0.159580849374424,0.165201630238789,0.0256786831868051,0.390753907433791,1,1,1,1,0
0.627137605333393,0.621738229059201,0.0969932682033358,0.489952134529189,0.0348402396466126,1,0.00491147948936623,0.018185786513064,0.369677331180297,0.241821005069105,0.142407141736051,0.389005444538522,0.221777943715976,0.693427159960272,0.0417962683920627,2.78570983389367e-05,0.091005569734638,0.462282448904948,0.440379265860243,0.25182354957427,0,1,1,0,0
0.523727018310931,0.221908811346058,0.3745133229822,0.0849972810766347,0.0558666561104131,0.048677256458755,0.54491128701369,0.666650305844007,0.000274031323397971,0.188518790146606,0.00477154902083255,0.0130301377867896,0.13271985466396,0.489830574122598,1,0.0908959127264588,0.222765998177877,0.248929719880985,0.442308837921291,0.0253355812439409,0,0,0,0,0
0.534556255968984,0.506467037329018,0.170636597591688,0.366935552505951,0.117420358303387,0.353909234662661,0.0278449401705252,0.0176781686549207,1,0.028339357027726,0.0958937673975885,0.186335527111134,0.123711365232997,0.266085919455793,0.0356536826023507,0.00118107060628088,0.00656356840005903,0.232502757677826,0.0931806930964529,0.0941049997990122,0,1,1,1,0
0.142395058218062,0.204304251616807,0.0241962319249178,1,0.15762448792275,0.00606163226190842,0.109911674608239,0.0914458844036845,0.0870354470942371,0.182910830699926,0.187546063879658,0.101583458152637,0.482736859707492,0.154515109672035,0.0161434525963693,0.0236752154205823,0.190599629404558,0.0563656339893488,0.480709828937799,0.755795646174486,0,0,0,1,0
0.131383951238604,0.0451576951355732,0.170151086991796,0.165096079206638,0.129959525168884,0.184664762597433,1,0.154823313904382,0.0263953016706002,0.0782362772993443,0.117856816255693,0.152993293093692,0.0221625010211982,0.146910477210413,0.00963151325554516,0.125260157654516,0.231343401948477,0.0518318905233226,0.0162678007404344,0.235652624305173,0,0,1,1,1
0.245350968989684,0.298265400544203,0.0424612495577467,0.230294837623775,0.0472733326334236,1,0.0675273279630039,0.00954403947027657,0.297060269074364,0.179701070039392,0.212026175067176,0.297694454223691,0.0497548442788254,0.0732398064424963,0.00482725407488117,0.0116590040395893,0.127955540112649,0.178086087192281,0.102171182490009,0.0660898573820185,1,0,1,0,0
0.0680159116604737,1.42380851051989e-05,0.0433199633063132,0.239407273229818,0.575163268693508,0.725658602787011,0.123809986500772,0.236175884972181,0.0378448342631771,0.000982526323233524,0.443871045456625,0.0359910540059844,0.922873664669559,0.787747832488245,0.947324100453554,0.238079176199794,0.0780480764288018,0.0206284592546388,0.260078642542931,1,1,1,1,0,1
0.106414663984369,0.279234043593625,0.394843352026531,0.146668017952824,0.288365701641057,0.290997730403538,0.000101877691999852,0.184719623967074,0.143208923732152,0.0999733773991424,1,0.0645022473158567,0.374362237680777,0.853955761167307,0.0919572910194535,0.453492518945165,0.235272067240137,0.219099429234873,0.477521339128308,0.0295373477292367,1,1,0,1,1
