"reals.1","reals.2","reals.3","reals.4","reals.5","cats.1","cats.2"
1,0.121995319415857,0.067009993611885,0.029715380572554,0.411609826213293,1,1
0.0955129992444878,0.709855222095148,0.270783893998496,0.876846829802475,1,1,0
0.17392550123359,0.0267346075451134,0.422952049029804,1,0.336054887107636,0,0
0.0134291814535168,0.000583247275959802,0.300545865832493,1,0.0899685026631661,0,1
0.770173962091908,0.365075451124386,0.678936784404403,0.35060273643234,1,0,1
0.799462042494998,0.269429364784885,0.078666413669845,0.480809038828826,1,0,1
0.174160644938171,0.483114272957919,0.226369608072396,0.742487880050044,1,0,0
1,0.167201165916105,0.00498985048167131,0.0175336965874901,0.448539764187559,0,0
0.329071606371206,0.255466946525372,1,0.525562909739844,0.298296330228937,0,0
0.171710247819836,0.0620252439355802,0.162077740072455,1,0.000161887789317789,0,1
0.469200990037544,0.433302395790906,0.0108191422091293,0.397860331747165,1,1,1
0.351444206749948,0.0145055800521242,1,0.867858336805254,0.241373800979922,1,1
0.101195892408052,0.00829018348342826,0.266681322039469,0.112637466835599,1,0,0
0.0515998263774024,0.98143259991262,1,0.816220411119107,0.0154669196838056,0,0
1,0.0378152194825641,0.757763837870054,0.815229487454526,0.492529433042387,1,0
0.702950625510574,0.130773955133348,0.0778895055452084,0.0714255726820026,1,0,1
0.357784525774398,0.483700216703277,0.756510521795835,0.0384241420341319,1,0,0
0.0507178685734716,0.0161639268926959,0.0340517568803324,0.0680892573383188,1,1,0
0.272153164467858,0.0859690885975089,1,0.0822879726195113,0.0785042599404018,0,0
0.117724721400986,0.225537230763586,0.128521009986421,1,0.158224507931156,0,0
0.262928287403998,0.640817563706838,0.0116328303452026,0.683335796908278,1,0,0
0.984320898474136,0.0494359176957991,1,0.330545426369761,0.375963077912069,0,1
0.700147525208688,0.0947061179561745,0.244691294804444,1,0.48151442932336,0,0
0.0256198545681989,0.157228923303816,0.391020952991583,0.428777804684509,1,0,0
0.238123905833074,0.455362901456161,1,1.97310344850827e-06,0.31892051575402,1,1
0.145472729178779,0.349067850992297,0.0313881417212313,0.0953876332755127,1,1,1
0.0512702789889666,0.20974005969526,0.1661690632707,1,0.595663003429327,1,0
1,0.237864361954263,0.0420734627358673,0.6222906180045,0.781423280370029,1,0
0.463743228741732,0.353264455132737,1,0.00417100094624806,0.203378428505802,1,0
0.575549776700875,0.184204870676398,0.67764962821062,1,0.620514064085386,0,0
0.404010336948602,0.0695395427153502,1,0.889474518664648,0.557441570123058,1,0
1,0.383732331962252,0.0164358924107147,0.00916531474015387,0.620433376096978,1,0
0.0566622762291687,0.00671357567697258,0.0178328022050711,1,0.00274289810450216,1,0
0.193719401289763,0.0399466581223539,0.212495797314967,0.456466705752354,1,1,0
0.440225291940476,0.353509390143781,1,0.249267893691161,0.298832426448297,0,1
0.647213026581875,0.0714735193820128,0.0416092249264553,0.043721349334162,1,0,1
0.000684313510968617,0.0745323153222379,1,0.382286319329988,0.0605743060174941,1,0
0.981390617990112,0.126272421668612,1,0.056680095137205,0.332115820952569,0,1
0.325070097751049,0.033285243368525,1,0.158172591707109,0.285524045508425,0,1
0.517368364182161,0.1929918998475,0.456131600827307,0.000577322668413164,1,1,0
0.468854455550215,0.600821322623097,0.221900394507714,1,0.0440453567066242,0,1
