"reals.1","reals.2","reals.3","reals.4","reals.5","reals.6","reals.7","reals.8","reals.9","reals.10","reals.11","reals.12","reals.13","reals.14","reals.15","reals.16","reals.17","reals.18","reals.19","reals.20","cats.1","cats.2","cats.3","cats.4","cats.5"
1,0.121995319415857,0.067009993611885,0.029715380572554,0.411609826213293,0.965442968107486,0.030396304743063,0.189575103123432,0.405417628682738,0.321758510252183,0.235994042359902,0.493476153548162,0.00138165872933427,0.198063997899404,0.650716778035678,0.0426288445856362,0.396271850205093,0.0723253419821768,0.732726446253309,0.386423143911731,1,1,0,1,0
0.0754600848296246,0.560821413836434,0.213932928221829,0.692753203049487,0.790050416451345,0.777889835308211,0.0579858440720197,0.185461820019553,0.919494791529066,0.351821491706756,0.162984762912677,0.440864075221825,0.526338426047205,0.0968848104529396,1,0.12625147557002,0.259600566649015,0.992138477440973,0.110395279755879,0.357343247739041,1,0,0,1,0
0.17392550123359,0.0267346075451134,0.422952049029804,1,0.336054887107636,0.194323819957668,0.0792162150360567,0.00546209314376401,0.29476237251143,0.491785269664552,0.321949594423351,0.0250690808560745,0.00393204663260748,0.114096684519093,0.264416627563532,0.0720660400178438,0.211583638522926,0.711181562819642,0.0156608565938182,0.0870884756363084,0,0,1,1,1
0.0134291814535168,0.000583247275959802,0.300545865832493,1,0.0899685026631661,0.00564800201673094,0.525521325474875,0.454653666337309,0.115184339080473,0.153756714305117,0.234688980756015,0.0203332918228882,0.196715585386478,0.055272392599816,0.0758538140132134,0.777345907305201,0.0208413315979612,0.569299981719023,0.814370619907516,0.00808289207988142,0,1,1,1,1
0.0957047584586814,0.0453656700807604,0.0843672782492526,0.0435672352699009,0.124263819824203,0.0214629132067754,0.0617000235267265,0.550452323327466,0.0613274273028323,1.35399624242918e-06,0.0366674889922985,0.302683545123696,0.595055283991017,1,5.27640194166194e-12,0.0230224940301213,0.804640219803741,0.0448349036203718,0.237045830091899,0.0161941553047528,0,1,1,0,1
0.236228290698347,0.0796120827806194,0.0232446713525024,0.14207140721826,0.295484060708017,0.705303108509442,0.343402027793595,0.121300461790916,0.0183307754099027,1,0.207649425487234,0.0994183580973089,0.00307109636600689,0.500383271542401,0.195649341827003,0.00742157488575222,0.00838667754428506,0.330933280254515,0.194656538878819,0.152941057232406,0,1,0,1,0
0.149884947975038,0.41577451492559,0.194816670213332,0.638994861973012,0.860613188635406,0.120908932600843,1,0.61514310225839,0.644849175158857,0.284757208150999,0.103890535913425,0.280392004796806,0.347618990204829,0.144886767656924,0.0737100686941554,0.0509797649112248,0.355006671635515,0.0169272357647365,0.00973171347461496,0.185259317471257,0,0,1,1,0
0.689498635172292,0.11528497569837,0.00344049509682617,0.0120894598665995,0.309267555227823,0.277699834321202,0.144903318370417,0.518617582593742,0.167421255855392,0.127878122143667,0.00679959899912747,0.358250647890452,0.307542975945858,0.326923265612202,0.765566434050942,0.0494896213537769,0.295875737175544,0.274721502234661,1,0.0934791094861311,0,0,0,0,1
0.070083629802687,0.0544077658493288,0.212973797938768,0.111931128943045,0.0635293023600536,0.00793985604665465,0.588066260972963,0.25043832640436,0.304110126230159,0.0497794041584822,0.0748678652113469,0.0305409685236256,0.136626972419738,0.0268844983314409,0.00188905557894988,0.268712778301352,0.16761986772656,1,0.847213226689219,1.80284118971482e-07,0,0,1,1,1
0.116064135134504,0.0419247330039562,0.109553232639918,0.675930159138099,0.000109424839196088,0.000789667811206896,0.442717756622045,0.831701090642877,0.0576739718619503,0.0636490902927485,0.242425204366834,0.0279714080717166,0.345565171314297,0.0357665624099607,0.144700454377525,0.290487009205735,0.27538724404195,1,0.827925074934788,0.0169229652526063,0,1,1,1,1
0.220879254364919,0.203979770138955,0.00509317779536076,0.18729520031631,0.470756155794225,0.407534816595263,0.0178377743422817,0.220572271662851,0.28704931405794,0.0433506644398038,0.222217475678113,0.384400499975874,0.0182733449642573,0.241256438793498,0.734351592293483,0.108276236060491,0.375463687079509,0.248568256629534,1,0.0654034138749483,1,1,0,1,1
0.351444206749948,0.0145055800521242,1,0.867858336805254,0.241373800979922,0.000114034816458664,0.0272084271457376,0.207911357873063,0.822104033588828,0.990335716647732,0.113622830220411,0.502463629600966,0.0927665028799211,0.852937136243173,0.492324143374936,0.222352808242114,0.0278053454828703,0.0423741941424007,0.290077146372886,0.261544337443083,1,1,1,0,1
0.0901098017263674,0.00738198727429262,0.237466170624827,0.100297942554717,0.890449202849239,0.699542646592394,0.890439248453979,0.587609083624696,0.0833065300819589,0.814012992972815,0.52782330515202,0.0427592325805274,2.13723226394249e-06,1,0.150367976609727,0.113951437404628,0.0600656808471746,0.333920912495442,0.616349261001055,0.395322042902978,0,0,0,0,1
0.0305218464846353,0.580527828339128,0.591510643105613,0.482803060296991,0.00914884760903072,0.413618322491763,0.00201426273711909,0.0455444971286315,0.828199023816476,0.450654605851382,0.112033894191419,0.296028542839844,0.542855418615962,1,0.546251422679045,0.118401752715469,5.24049147679423e-07,0.168919103662321,0.299207186655838,0.0548809271278885,0,0,1,0,0
1,0.0378152194825641,0.757763837870054,0.815229487454526,0.492529433042387,0.13672911016621,0.0382600145096804,0.580411586050003,0.0116770468017885,0.313553551627183,0.0242039817059313,0.0381736160189309,0.114768308317255,0.0714997832855235,0.0045405612551788,0.00606765482450048,0.511470117960577,0.0439416077919064,0.168177730142826,0.596353144314363,1,0,0,0,0
0.267856801343303,0.0498309440945284,0.0296795152552818,0.0272164569436421,0.381046394472941,0.181853604428933,0.0308033938633779,0.545842773606281,0.171611845821385,0.0892375520611576,0.00389812276957189,0.23708041589774,0.0249754979613584,0.0224147550842302,1,0.0969910925557103,0.190725080622594,0.0356294476487575,0.35690085339363,0.0142897542005406,0,1,0,0,1
0.357784525774398,0.483700216703277,0.756510521795835,0.0384241420341319,1,0.636264880059877,0.745136331024558,0.32579919239575,0.0796867951783441,0.614092602298313,0.921796919035299,0.207132901064121,0.000135809100074809,0.985875292007818,0.18754144481149,0.60902069479208,0.284950056520087,0.884340060013293,0.61153540715251,0.146181496282676,0,0,0,0,0
0.0507178685734716,0.0161639268926959,0.0340517568803324,0.0680892573383188,1,0.036961912190096,0.0738235088424862,0.0815378491317637,0.0260488080356717,0.0220848017434205,0.0901038131101817,0.0514722828826409,0.132072601293583,3.3090166707619e-05,0.122325027887912,0.109154699870398,0.064492309142927,0.0760602809138187,0.0567439629450966,0.0159844260908401,1,0,0,0,1
0.0209816072493477,0.00662777394510267,0.077094849477033,0.00634397886287144,0.00605227410341115,0.0852131604055494,0.271495550705975,0.124579954601687,0.184093102207873,0.00926052846576924,0.0264691711734688,0.424452601479426,0.0243483766314088,1,0.000147048358553111,0.193728481404551,0.242299110232043,0.230909154792402,0.110854328262139,0.0375748512833259,0,0,1,0,1
0.117724721400986,0.225537230763586,0.128521009986421,1,0.158224507931156,0.26089098315458,0.869237516931813,0.230091311657684,0.89048212948216,0.0699640164006,0.0884727281398179,0.133654958915734,0.0816338256465032,0.528316444313626,0.0357895052952584,0.0628190312709447,0.237023455356142,0.171833710527341,0.0528865139195967,0.00519212107658456,0,0,0,1,0
0.23371952639865,0.569629000273257,0.0103405366756109,0.607423873640683,0.888909781089977,0.318432929016857,0.29609759351018,0.262757219619031,1,0.270058937699997,0.114910631435251,0.0666383730752464,0.383238181473844,0.401222224312729,0.00459143353422991,0.254616140918066,0.427164303235608,0.0572602883961805,0.0514142456375846,0.0387493207270238,0,0,1,1,0
0.421443459953118,0.0211663129696545,0.428156570287623,0.141525196078737,0.16097106199361,0.153447351026938,0.342996247570724,0.370079188757847,0.131565570009778,0.000651919293365889,0.00879710423698438,0.522181822256603,0.141299063225542,1,2.91921766606032e-07,0.12285878694602,0.826944110460235,0.0406446101020879,0.525371514536383,0.512204561634197,0,1,1,1,1
0.643890065091589,0.0870963993441196,0.225030137315729,0.919649133801722,0.442824327840258,0.245413168162641,0.0241898111645561,0.86665299943222,0.0916902696057755,0.425687823545209,0.953116497757241,0.168564825805133,0.00344866597490181,0.12121998376518,0.299422968428745,0.0181514636049283,1,0.001996514667574,0.906368829298229,0.831721217736252,0,0,0,0,0
0.00979200331461672,0.0600934768792805,0.149449656616351,0.163880465188759,0.382203704105769,0.420300752002383,0.491930411045358,0.0950492973991664,0.040197123609385,0.158505358688373,1,0.0396643819959375,0.0459018450755114,0.0302904933926237,0.0686100551048974,0.326736920917636,0.477051400059628,0.502761386887473,0.199260998766079,0.0288239625281174,0,0,1,0,0
0.0461387707269833,0.0882308915367268,0.193759507536916,3.82307552502353e-07,0.0617938820759181,0.0818259992416175,0.406883257514375,0.140925236894499,0.492404448754295,0.0238603797163618,0.151181279703283,1,0.0614132383869912,0.662794910646169,0.00547916198987765,0.508101569268106,0.18174092366568,0.569813907589711,0.015037511245159,0.34356316216959,1,1,0,0,1
0.145472729178779,0.349067850992297,0.0313881417212313,0.0953876332755127,1,0.0382601033724385,0.0976474422434597,0.0915573547032853,0.140505779301048,0.00609332595604793,0.0244937798589532,0.0164635834257632,0.187283189639109,0.0775896475846503,0.578496568616908,0.0839411388269547,0.111510791889236,0.0351649252099829,0.0283853355580653,0.0433122322179994,1,1,1,0,1
0.0512702789889666,0.20974005969526,0.1661690632707,1,0.595663003429327,0.06728417445588,0.00154917025641399,0.112124546613994,0.028794576136289,0.0603501112462041,0.148303333810384,0.0265422028965927,0.0810168685248341,0.522755728587338,0.345109667824461,0.00691878256317519,0.508377831506704,0.0169762066886725,0.516791324980816,0.247636823648209,1,0,0,0,0
1,0.237864361954263,0.0420734627358673,0.6222906180045,0.781423280370029,0.0586704112371113,0.117460353347415,0.262268124258229,0.0328665911596965,0.103981189190184,0.106119290833295,0.241038497838822,0.174742117603465,0.19100201261178,0.277827579023493,0.0568732408975484,0.105659632179778,0.00988760905532212,0.350572056881275,0.143791082845728,1,0,0,1,0
0.119116512737475,0.0907390714548863,0.25685876440864,0.00107135814940055,0.0522395318533713,0.00731432679315498,0.777051267823514,0.526266294986258,0.500154350960605,0.107274157974044,0.0478827047950038,0.00816449956346137,0.0600866725124228,0.0101193868179266,0.406568198190774,0.918918143050288,0.131122664312291,1,0.846579435230748,0.000850853460810321,1,0,1,1,0
0.310148087257722,0.0992629840486113,0.365166914363448,0.538872743614862,0.3343781161653,0.245094599895969,0.00108075909669041,0.441204180028223,0.00137940367905066,0.0239686021757492,0.13528155676543,0.028479174822244,0.00284472399057666,0.129759507285402,0.065118723269141,0.035037162674278,0.871753698784945,0.000207935648902734,1,0.318558524651898,0,0,0,1,0
0.240647209408937,0.0414209622070921,0.595646168923523,0.529812089397692,0.332037935642513,0.224402435761195,0.277261052576394,0.148360506394538,0.582168991274991,0.59404500758288,0.266315502564858,0.592928280674348,0.331952803587581,1,0.440897071550592,0.510174306712301,0.00155155536506644,0.15833061024421,0.0540191896840904,0.138845434675512,1,0,1,1,1
0.285636305291935,0.109607885522756,0.00469468758237231,0.00261794663921527,0.177218297228143,0.39235966739061,0.0477294963175873,0.172198775947072,0.138113473460649,0.137764122712138,0.10070116866269,0.0386393279703166,0.0041788173806959,0.33348231777854,1,0.220318144728136,0.169043931808543,0.130152327493165,0.452368096756632,0.131864277395851,1,0,1,0,0
0.0280369453393767,0.00332193068851959,0.00882381248944805,0.494807960520016,0.00135720781700293,0.0430598410593253,0.476044839933406,0.655115311521346,0.0739046065629629,0.12628987700705,0.0630100608697359,0.0170373158510773,0.536311813389758,0.0276511284965059,0.0344668875887534,0.105404160906744,0.0369702411723358,1,0.494987275623783,9.51603083039183e-10,1,0,0,1,1
0.100149670164791,0.0206517499460742,0.10985675090264,0.235985604528721,0.516983169976805,0.520193471287662,0.124468869522129,0.000242976825312333,0.629620468432428,0.236860024105875,0.61149534039008,0.0216194950191079,0.0713846146655597,0.00652031788752521,0.137715385776585,1,0.663737154162473,0.637970546899294,0.398404075471857,0.504063022874281,1,0,1,1,1
0.185490424366075,0.148952384144318,0.421353401910302,0.105029874993786,0.1259140594851,0.0181822749475056,0.143292365229147,0.16911390201095,0.0416987948969941,0.000229295019300489,0.0643915328142234,0.90644618001994,0.384600634334098,1,0.000794875560923074,0.021722377069551,0.753201918486234,0.0186830345185671,0.162251760915966,0.163880332727814,0,1,1,0,0
