"x","y","z"
5.35052884814455,2.30360627903321,3.01926462988137
4.84425858246255,1.47690215352962,1.99696520696723
9.14642411395766,1.56350532993447,6.32428200380865
7.74219166473163,2.21807593070459,6.45583465487032
9.10180910796818,5.17018850467415,5.19152723400285
13.7702151031692,5.18065190273137,3.43087219115884
13.4148714562126,3.31014417368806,2.1550151202451
6.08850376254826,1.38951429054309,1.74122697842114
5.49788361195693,1.66926037552613,0.584375341711084
2.59032487030356,2.45496300676046,2.2289642098682
11.5484161837559,4.97761695439142,1.93127990654557
5.48483392303296,5.92999416914678,5.20658819272492
8.32534393072392,9.37918971464781,0.434291451540476
4.67535488102997,3.29762815190337,4.90000007945575
3.93256279705348,1.98700939605475,2.56720287095195
6.85087048888993,2.49489144120435,1.81004876196512
7.3662170824106,7.09221698942083,2.17640472514485
2.67568947210293,4.15795309184995,6.27478945987992
12.6643543048183,2.99960389375745,1.42051432079253
6.02447270904441,1.13548336138546,5.6191548420173
14.7377583406539,3.25411238597056,1.60711583395656
15.1203565847834,1.86309629339766,2.60659803111674
7.37409306988875,1.69667333699861,4.57795132683428
11.6651668451251,2.47661146942333,0.509441760650826
13.4953238747941,2.8443800099544,2.31167886482418
6.51080511047361,1.73607317662276,2.46921836915926
5.20537508661888,0.763055194760062,0.712673534615488
3.54678463293052,1.46196567449097,2.41465526027625
12.8052888324031,3.8118209789272,1.71710961969652
5.81032426796588,1.64533849292456,1.35520992311156
11.066373293397,3.70491610013423,2.58558920841747
4.57114206800136,2.80192333352959,3.98131392357343
8.37258960472243,7.16454712038977,3.69535512910048
3.56580918247863,4.40174963324724,3.20440246079944
11.8730306244824,2.9400384932222,1.5034863825463
4.29385192681997,4.4690384914912,3.79239193611266
12.6522491865747,3.63929233302413,1.56818202090911
7.50440118434089,5.94218779706897,1.71445323781937
7.55062283905181,3.2128247858557,2.69984067898161
8.03097659879185,5.66207990639072,4.68841275947188
12.8465215349312,1.02567478611128,4.70285994293095
7.86824071466826,2.18015576114933,2.83081672721241
9.43137983830664,3.38470052956312,2.7967324017453
9.76830753286045,5.14705581884275,2.5866474208451
4.95604176266438,1.88542771123213,5.70910677184716
11.9564531859242,4.34006749616211,4.38521756649053
7.35445959804302,3.66922933298486,1.67237522427865
7.66373900807113,1.3402581426793,3.20433453122799
12.9597569135044,1.00257256841498,3.57548262559588
9.51767629854184,2.7760147539918,2.3073107706903
5.97846082105225,2.46292281114103,2.69920118821182
7.97260042610309,1.37594644654032,2.85851988350589
7.47450814721566,1.80967009759374,3.70615693557526
8.30807949317482,5.72967074356736,4.61730894382112
10.1085461062063,3.54702405335867,3.52056666461206
6.80407284681342,1.14352703135888,3.78217589180798
15.0338412333583,0.694059354613694,2.06493521841121
4.24322394592354,3.94599861842771,3.81125941133354
10.8359068689315,6.83050960240155,3.07659467162166
8.2817333691025,6.11714282499756,3.93619090667114
7.78716233306068,1.89242222087705,3.69934312748405
9.58428508979452,2.1423016514058,1.99215226361331
7.61343721718522,3.0736003070097,3.6803728893348
6.21780486088723,1.19770928116019,2.16710898768516
7.78802811787869,2.43264735066555,2.92444770121222
3.33189297544617,2.06900438796513,1.1040083815639
9.49053300507025,1.90020147266738,2.19836162878414
11.7991399503215,4.65944765647019,5.94035151897337
4.7101862465161,3.5584417609485,1.19447453356754
8.81504613919579,2.69713470441372,1.07738618309928
4.90535235592202,5.85968510253866,3.1975190949736
2.35792650050966,1.93482289502153,0.552557421454368
4.6416215602691,9.48150217538476,4.94123066849926
9.9460136780606,0.327679592750529,3.42795546757174
5.9355209707947,3.29763692699022,5.37858402413095
6.70406878083994,2.48402434197522,4.48445598632566
3.05086491802293,1.61263751405582,4.40875496520066
8.19816854876852,2.9069872548066,2.86695058254746
9.19660361250951,2.22824978725333,2.16229552872962
9.85968240433895,6.21995644523505,5.9832606964586
7.0712630099489,3.92717424483109,3.82960763819522
4.83124278148818,1.79937065120773,4.12379225856147
7.57603006219811,2.81523701497156,5.27495093354701
7.43428905938633,6.10239713980821,3.96044903944946
6.13671926018612,5.26783018279021,1.38514029165073
5.07935287323365,4.44355982377785,2.5756660747734
7.91360602773722,4.39082952197073,2.12513663161171
6.64097446546223,2.96561539680344,3.88086690572276
8.08710732611851,1.08706932085675,5.59096225150632
10.7024070274052,3.82351484126419,1.62562187580049
7.61004385211512,1.92813826868416,1.18577664541348
7.68719145123941,5.10466163883838,6.12589360353148
5.9705766799358,0.250447117064387,2.78098101549992
6.78546819170352,3.42111141039519,1.62295514692647
6.90957856813884,6.23051159488401,1.51456586026643
7.02167951266411,5.27479510952241,5.31707760233951
5.59456323966196,3.41968900718922,4.16587622213433
6.6106218382016,1.13196314092007,0.831326782836751
12.1298555232598,3.06765706311903,2.36442579818529
7.01419954724632,3.17917301168356,3.0288881760542
13.2865252862252,1.87320661462248,1.07074522870501
9.90373833860436,2.99885841841712,2.8359516635151
4.88602658150348,3.35011669855608,6.7663021839455
7.4402290558312,3.46638994761041,4.79851155962437
11.1310242531077,7.34609907940099,0.902686174703747
8.704020238992,3.11906034588528,2.62253579143582
9.94441689183039,2.61573371339825,1.31150245126874
7.62060805862011,0.682233162980767,1.83117614788506
6.72637362484938,8.54624499361621,8.36175217385131
9.04168492142545,6.47370244369533,2.30111106225063
6.41941570622948,3.16900634517475,2.01747705889257
8.87505274414266,1.84350377798429,1.16001413019891
8.42816410490303,2.39618381138136,4.39705132600543
9.70727630928174,4.37266958390661,2.22275036033673
7.72111228979965,1.80704626567775,3.85220224227798
8.08565482684575,2.77167732681235,3.05672198900875
6.62482288220162,3.16290517886382,5.70567119814348
8.76149988187882,0.973769254911767,1.28991372853959
4.72924035433903,0.920042919592055,1.87791890638492
9.68834845633035,2.01053275853627,5.31375053566859
10.0012614732117,4.04497100797408,2.18320992468043
6.0608720435494,0.674397579671169,2.84693118327923
12.6240944578599,0.766324373674604,3.76206284297584
12.1260011665647,2.56898873705682,3.057929264346
17.4122823153059,0.663165495659037,2.62667015440089
7.29841173328044,4.58695842438272,2.48821576920224
12.1034177758232,2.7292576773746,2.01733565361523
8.11406287129905,2.58983050514109,1.89806224185241
8.19740860754422,1.40631721931081,3.62040764499941
7.37896615747704,1.78748312266665,2.85395522661253
10.7960340399736,3.51459119349994,2.93166441816308
8.71190265533565,3.10632366768213,5.87597957530143
5.51082037286457,7.67656725864241,3.37036732784565
12.0836153564338,4.03883539263904,2.48209559402301
5.40524466347711,7.16681353778765,2.5947251064217
9.12295095128456,0.945934773887034,1.05315194372337
2.4473051891322,5.56003558328448,1.89859971090786
8.21377857370599,3.73577638275578,1.1495006283425
11.4534175618865,3.15745547207646,1.3354593077337
10.4601595048097,2.09338630573651,2.06239216686119
8.98827561718367,3.87886622773401,1.69188531897426
9.5548189605742,6.03175164121407,1.93258144127547
6.36941473139089,1.12306485518119,4.8723633748994
3.84413209628102,4.6774543927656,3.57723689895018
9.83598594113286,4.74592644736587,1.18327574997427
7.36468222013821,1.29808657054304,0.884990265297949
12.2972708974447,3.32174257513434,1.07624284130679
